dataset,view,metric,optimistic,reported,pessimistic,range,all_positive,sign_change
HTEM,ATMOS55__L0.10__K25,source-adjusted excess gain vs composition,0.0198642252612758,0.0074659645567634,-0.0401164032873137,0.0599806285485895,False,True
HTEM,ATMOS55__L0.10__K50,source-adjusted excess gain vs composition,0.0150083622419621,0.0122651182734462,0.0199029006356558,0.0076377823622096,True,False
HTEM,ATMOS55__L0.10__K75,source-adjusted excess gain vs composition,7.280149085325816e-05,-0.0003811656950222,-0.0130240915334098,0.013096893024263059,False,True
HTEM,ATMOS55__L0.10__K100,source-adjusted excess gain vs composition,0.0047959126774915,0.0185310190632809,-0.0420288032674817,0.0605598223307626,False,True
HTEM,ATMOS55__L0.10__K125,source-adjusted excess gain vs composition,-0.0005990620440898,0.0329288348113601,-0.0355057765728774,0.06843461138423751,False,True
HTEM,ATMOS55__L0.10__K150,source-adjusted excess gain vs composition,-0.0169943053507204,-0.0103582284233526,0.0040590993162748,0.0210534046669952,False,True
HTEM,ATMOS55__L0.10__K200,source-adjusted excess gain vs composition,0.0067423608846046,0.0060973454867646,0.0187858867573996,0.012688541270635,True,False
HTEM,ATMOS55__L0.10__K250,source-adjusted excess gain vs composition,0.0116887738196412,-0.0158175384255713,0.0263917955372058,0.042209333962777096,False,True
HTEM,ATMOS55__L0.10__K300,source-adjusted excess gain vs composition,-0.0047997542950645,-0.0074247435856108,0.0150096509860622,0.022434394571673,False,True
HTEM,ATMOS55__L0.10__K400,source-adjusted excess gain vs composition,-0.0264854231967626,0.0153420234532978,-0.092793462760126,0.1081354862134238,False,True
HTEM,ATMOS55__L0.25__K25,source-adjusted excess gain vs composition,0.0131951825664317,0.0016702847147196,-0.0055965728774749,0.0187917554439066,False,True
HTEM,ATMOS55__L0.25__K50,source-adjusted excess gain vs composition,0.0492700105275438,0.0853380466663607,0.0258444969486969,0.0594935497176638,True,False
HTEM,ATMOS55__L0.25__K75,source-adjusted excess gain vs composition,0.0514369727551068,0.0226165782626826,0.0221656704274767,0.029271302327630103,True,False
HTEM,ATMOS55__L0.25__K100,source-adjusted excess gain vs composition,0.0268065539659272,0.0363769598582382,-0.0087025179312187,0.0450794777894569,False,True
HTEM,ATMOS55__L0.25__K125,source-adjusted excess gain vs composition,-0.0001811501457493,0.01921114555708,-0.0547714322135596,0.0739825777706396,False,True
HTEM,ATMOS55__L0.25__K150,source-adjusted excess gain vs composition,0.0043212128206025,0.0201903860749319,-0.0055592612767079,0.025749647351639798,False,True
HTEM,ATMOS55__L0.25__K200,source-adjusted excess gain vs composition,0.0070139449126506,0.0152953338187323,0.0335731891696048,0.026559244256954197,True,False
HTEM,ATMOS55__L0.25__K250,source-adjusted excess gain vs composition,0.0154266873405722,0.0068513228356082,0.0228932760194943,0.0160419531838861,True,False
HTEM,ATMOS55__L0.25__K300,source-adjusted excess gain vs composition,-0.0037519910453618,0.0118131941390587,-0.0247056832777873,0.036518877416846,False,True
HTEM,ATMOS55__L0.25__K400,source-adjusted excess gain vs composition,0.0153401676710809,0.0167139009201771,-0.007561803214017,0.024275704134194102,False,True
HTEM,ATMOS55__L0.50__K25,source-adjusted excess gain vs composition,0.0439191387317705,0.0434991381312596,-0.029453607652405,0.0733727463841755,False,True
HTEM,ATMOS55__L0.50__K50,source-adjusted excess gain vs composition,0.0619399040331759,0.1240500816398096,0.0028297111440046,0.121220370495805,True,False
HTEM,ATMOS55__L0.50__K75,source-adjusted excess gain vs composition,0.0181319342807261,0.063115570254656,-0.0054606264761324,0.0685761967307884,False,True
HTEM,ATMOS55__L0.50__K100,source-adjusted excess gain vs composition,0.0191323586574977,0.0462702347451193,-0.067379787460006,0.1136500222051253,False,True
HTEM,ATMOS55__L0.50__K125,source-adjusted excess gain vs composition,0.0224878703258524,0.0718607134265409,-0.0547415862394957,0.12660229966603662,False,True
HTEM,ATMOS55__L0.50__K150,source-adjusted excess gain vs composition,0.0008580689498209,0.0459255030829581,-0.0091305682186177,0.0550560713015758,False,True
HTEM,ATMOS55__L0.50__K200,source-adjusted excess gain vs composition,0.0085897304195711,0.088222816050985,-0.0083230601541924,0.0965458762051774,False,True
HTEM,ATMOS55__L0.50__K250,source-adjusted excess gain vs composition,-0.0224543789681992,0.0314253733136255,-0.0034650136963101,0.0538797522818247,False,True
HTEM,ATMOS55__L0.50__K300,source-adjusted excess gain vs composition,-0.0023508041716514,0.0145220151467064,-0.0234267742150952,0.0379487893618016,False,True
HTEM,ATMOS55__L0.50__K400,source-adjusted excess gain vs composition,0.025053985121873,0.0429674680443613,0.0023423419420447,0.040625126102316604,True,False
HTEM,ATMOS55__L0.75__K25,source-adjusted excess gain vs composition,0.045835403532953,0.0310590231668586,-0.0192985814687662,0.0651339850017192,False,True
HTEM,ATMOS55__L0.75__K50,source-adjusted excess gain vs composition,0.1276155290320553,0.0987725930498619,0.0710830019309095,0.05653252710114581,True,False
HTEM,ATMOS55__L0.75__K75,source-adjusted excess gain vs composition,0.068197039232175,0.090910268097585,-0.0565650443286584,0.1474753124262434,False,True
HTEM,ATMOS55__L0.75__K100,source-adjusted excess gain vs composition,0.029252799471772,0.0632495826676781,-0.0940703128483308,0.1573198955160089,False,True
HTEM,ATMOS55__L0.75__K125,source-adjusted excess gain vs composition,0.0320527694249277,0.1098353436334209,-0.0754982604789142,0.1853336041123351,False,True
HTEM,ATMOS55__L0.75__K150,source-adjusted excess gain vs composition,0.0513811378827421,0.1235828122122901,-0.0716750946086148,0.1952579068209049,False,True
HTEM,ATMOS55__L0.75__K200,source-adjusted excess gain vs composition,0.0292982985063165,0.1280512743106351,-0.0496761386025545,0.1777274129131896,False,True
HTEM,ATMOS55__L0.75__K250,source-adjusted excess gain vs composition,-0.0006696977929362,0.0892334705751706,-0.059422103980305,0.1486555745554756,False,True
HTEM,ATMOS55__L0.75__K300,source-adjusted excess gain vs composition,0.0090410050628829,0.0398849794113863,0.0205066362006025,0.030843974348503403,True,False
HTEM,ATMOS55__L0.75__K400,source-adjusted excess gain vs composition,0.0211720299641907,0.0512236865001188,-0.0326384569037806,0.0838621434038994,False,True
HTEM,ATMOS55__L1.00__K25,source-adjusted excess gain vs composition,0.0460423004976982,0.0201515996463382,-0.0426011401979316,0.0886434406956298,False,True
HTEM,ATMOS55__L1.00__K50,source-adjusted excess gain vs composition,0.1388350460789272,0.1067907789803656,-0.0711440511232062,0.20997909720213337,False,True
HTEM,ATMOS55__L1.00__K75,source-adjusted excess gain vs composition,0.0679113631108302,0.0848468146634467,-0.193104492675475,0.2779513073389217,False,True
HTEM,ATMOS55__L1.00__K100,source-adjusted excess gain vs composition,0.0318125891668294,0.0889871337921454,-0.256771700946521,0.3457588347386664,False,True
HTEM,ATMOS55__L1.00__K125,source-adjusted excess gain vs composition,0.0299019882576259,0.1330441966173683,-0.2637275571117674,0.39677175372913565,False,True
HTEM,ATMOS55__L1.00__K150,source-adjusted excess gain vs composition,0.0267139013717542,0.1549813011022215,-0.2640982876890171,0.41907958879123863,False,True
HTEM,ATMOS55__L1.00__K200,source-adjusted excess gain vs composition,0.0436004962484727,0.1361991558426479,-0.1347350103570044,0.27093416619965227,False,True
HTEM,ATMOS55__L1.00__K250,source-adjusted excess gain vs composition,0.0224087414120247,0.072403886393124,-0.1669830994622071,0.2393869858553311,False,True
HTEM,ATMOS55__L1.00__K300,source-adjusted excess gain vs composition,0.0024751821486495,0.0579557066307235,-0.1900362411643621,0.2479919477950856,False,True
HTEM,ATMOS55__L1.00__K400,source-adjusted excess gain vs composition,-0.0309891614926363,0.038561461633556,-0.1598684243727009,0.1984298860062569,False,True
HTEM,ATMOS_ONLY__L0.10__K25,source-adjusted excess gain vs composition,-0.0013857183226989,0.000118268815411,-0.0019641964560533,0.0020824652714642997,False,True
HTEM,ATMOS_ONLY__L0.10__K50,source-adjusted excess gain vs composition,0.0412741705622534,0.0555458870811776,0.0581839445248742,0.0169097739626208,True,False
HTEM,ATMOS_ONLY__L0.10__K75,source-adjusted excess gain vs composition,0.0403425343672443,0.0438830292725442,-0.003666942380421,0.0475499716529652,False,True
HTEM,ATMOS_ONLY__L0.10__K100,source-adjusted excess gain vs composition,0.0354804660728194,0.0270354770875462,-0.0221748933097699,0.0576553593825893,False,True
HTEM,ATMOS_ONLY__L0.10__K125,source-adjusted excess gain vs composition,-0.0019250120720939,0.0141926394764853,-0.0097715060830297,0.023964145559515003,False,True
HTEM,ATMOS_ONLY__L0.10__K150,source-adjusted excess gain vs composition,0.0041119702778653,0.0075923926707699,0.0252806227993512,0.0211686525214859,True,False
HTEM,ATMOS_ONLY__L0.10__K200,source-adjusted excess gain vs composition,0.0152953514805717,0.0179335152618822,0.0153463348960294,0.0026381637813105013,True,False
HTEM,ATMOS_ONLY__L0.10__K250,source-adjusted excess gain vs composition,-0.0010519459644119,-0.000955427214698,0.0368639432824943,0.037915889246906205,False,True
HTEM,ATMOS_ONLY__L0.10__K300,source-adjusted excess gain vs composition,-0.0066170611410104,-0.0025171022557788,0.0200024689352945,0.026619530076304902,False,True
HTEM,ATMOS_ONLY__L0.10__K400,source-adjusted excess gain vs composition,0.0044085910584644,-0.0635128670729437,-0.0787356280757199,0.08314421913418431,False,True
HTEM,ATMOS_ONLY__L0.25__K25,source-adjusted excess gain vs composition,-0.0018615503192622,0.000328009512645,-0.0491521901029418,0.0494801996155868,False,True
HTEM,ATMOS_ONLY__L0.25__K50,source-adjusted excess gain vs composition,0.0404675327947071,0.0611524549151509,-0.0035975233977235,0.0647499783128744,False,True
HTEM,ATMOS_ONLY__L0.25__K75,source-adjusted excess gain vs composition,0.0457880393445835,0.0271140331686988,-0.0667772182998917,0.1125652576444752,False,True
HTEM,ATMOS_ONLY__L0.25__K100,source-adjusted excess gain vs composition,0.0282335102814793,0.0272645692631815,-0.0629065778514514,0.0911400881329307,False,True
HTEM,ATMOS_ONLY__L0.25__K125,source-adjusted excess gain vs composition,0.0129877877524044,0.0453476458135111,-0.0466287735612966,0.09197641937480769,False,True
HTEM,ATMOS_ONLY__L0.25__K150,source-adjusted excess gain vs composition,0.0006524701813863,0.0127161805871588,-0.0334768416104446,0.0461930221976034,False,True
HTEM,ATMOS_ONLY__L0.25__K200,source-adjusted excess gain vs composition,0.0165009368178326,0.0125491706080785,0.0515223590056144,0.0389731883975359,True,False
HTEM,ATMOS_ONLY__L0.25__K250,source-adjusted excess gain vs composition,-0.002090424328047,-0.003624453340403,-0.0570763584102931,0.0549859340822461,False,False
HTEM,ATMOS_ONLY__L0.25__K300,source-adjusted excess gain vs composition,-0.0095008566529715,-0.0587405209734686,-0.040837087393652,0.049239664320497104,False,False
HTEM,ATMOS_ONLY__L0.25__K400,source-adjusted excess gain vs composition,0.0167857231536532,-0.0362300483366394,-0.0698314823079804,0.08661720546163361,False,True
HTEM,ATMOS_ONLY__L0.50__K25,source-adjusted excess gain vs composition,0.0007169949222496,0.037111011266505,-0.0008063783736696,0.0379173896401746,False,True
HTEM,ATMOS_ONLY__L0.50__K50,source-adjusted excess gain vs composition,0.0913058821519063,0.1217890659574328,0.0299080433628022,0.0918810225946306,True,False
HTEM,ATMOS_ONLY__L0.50__K75,source-adjusted excess gain vs composition,0.0393552809047096,0.0485553560898701,-0.0224378920079418,0.0709932480978119,False,True
HTEM,ATMOS_ONLY__L0.50__K100,source-adjusted excess gain vs composition,0.068570588825262,0.0614142858714248,-0.0733457549525836,0.1419163437778456,False,True
HTEM,ATMOS_ONLY__L0.50__K125,source-adjusted excess gain vs composition,0.0459527607412015,0.0607601620832278,-0.0188358706453566,0.0795960327285844,False,True
HTEM,ATMOS_ONLY__L0.50__K150,source-adjusted excess gain vs composition,0.0422510594679025,0.077261768765203,-0.000499186845232,0.077760955610435,False,True
HTEM,ATMOS_ONLY__L0.50__K200,source-adjusted excess gain vs composition,0.065433361280628,0.077177217869929,-0.0195739258722079,0.09675114374213689,False,True
HTEM,ATMOS_ONLY__L0.50__K250,source-adjusted excess gain vs composition,0.0430641792006631,0.0417028051259548,-0.0220619275464593,0.0651261067471224,False,True
HTEM,ATMOS_ONLY__L0.50__K300,source-adjusted excess gain vs composition,0.0100218231799629,-0.0493493414173373,-0.0685845891532968,0.0786064123332597,False,True
HTEM,ATMOS_ONLY__L0.50__K400,source-adjusted excess gain vs composition,0.0189404834136495,-0.0513236968748561,-0.0699887500821264,0.0889292334957759,False,True
HTEM,ATMOS_ONLY__L0.75__K25,source-adjusted excess gain vs composition,0.029003600612981,0.0631298280875415,-0.0087303462259686,0.0718601743135101,False,True
HTEM,ATMOS_ONLY__L0.75__K50,source-adjusted excess gain vs composition,0.0823538006346168,0.1599083899875932,0.0550792471783175,0.10482914280927572,True,False
HTEM,ATMOS_ONLY__L0.75__K75,source-adjusted excess gain vs composition,0.0393552809047096,0.0796165626999346,-0.0597211808665099,0.1393377435664445,False,True
HTEM,ATMOS_ONLY__L0.75__K100,source-adjusted excess gain vs composition,0.0587203662150738,0.0730042350471124,-0.1166545535128333,0.1896587885599457,False,True
HTEM,ATMOS_ONLY__L0.75__K125,source-adjusted excess gain vs composition,0.0498686408240309,0.1157648480014321,-0.1013482123501543,0.2171130603515864,False,True
HTEM,ATMOS_ONLY__L0.75__K150,source-adjusted excess gain vs composition,0.0379066548175625,0.1004513270769195,-0.1445398029430872,0.2449911300200067,False,True
HTEM,ATMOS_ONLY__L0.75__K200,source-adjusted excess gain vs composition,0.0478230837874398,0.1016047493404304,-0.1299497695577682,0.2315545188981986,False,True
HTEM,ATMOS_ONLY__L0.75__K250,source-adjusted excess gain vs composition,0.0397782269213608,0.0539877186515509,-0.1756611016493843,0.2296488203009352,False,True
HTEM,ATMOS_ONLY__L0.75__K300,source-adjusted excess gain vs composition,0.0104147492638667,0.0570871773064126,-0.1833039193803655,0.2403910966867781,False,True
HTEM,ATMOS_ONLY__L0.75__K400,source-adjusted excess gain vs composition,0.0024269629382482,-0.0149045834440341,-0.2089207776488856,0.21134774058713382,False,True
HTEM,ATMOS_ONLY__L1.00__K25,source-adjusted excess gain vs composition,0.0271673231860598,0.0325588547929611,-0.0246517771222681,0.057210631915229196,False,True
HTEM,ATMOS_ONLY__L1.00__K50,source-adjusted excess gain vs composition,0.1233367185073491,0.1284539191142526,-0.0339578442075466,0.1624117633217992,False,True
HTEM,ATMOS_ONLY__L1.00__K75,source-adjusted excess gain vs composition,0.0404284251590463,0.1198147200433146,-0.193387755146959,0.3132024751902736,False,True
HTEM,ATMOS_ONLY__L1.00__K100,source-adjusted excess gain vs composition,0.0599130588133716,0.0897043004999283,-0.2578392882845156,0.34754358878444386,False,True
HTEM,ATMOS_ONLY__L1.00__K125,source-adjusted excess gain vs composition,0.0578525491936209,0.1023607114527241,-0.2768787215715377,0.3792394330242618,False,True
HTEM,ATMOS_ONLY__L1.00__K150,source-adjusted excess gain vs composition,0.0397439448840273,0.1186283789964108,-0.2817036086400944,0.40033198763650524,False,True
HTEM,ATMOS_ONLY__L1.00__K200,source-adjusted excess gain vs composition,0.0385153153848136,0.0657733288056866,-0.274345922835175,0.3401192516408616,False,True
HTEM,ATMOS_ONLY__L1.00__K250,source-adjusted excess gain vs composition,0.0555913428255536,0.0793668478864311,-0.2942518479765188,0.37361869586294993,False,True
HTEM,ATMOS_ONLY__L1.00__K300,source-adjusted excess gain vs composition,0.0222082053051101,0.0765831402537126,-0.2859517679058205,0.3625349081595331,False,True
HTEM,ATMOS_ONLY__L1.00__K400,source-adjusted excess gain vs composition,0.014264738871998,-0.0200851279475193,-0.2997947427829107,0.3140594816549087,False,True
HTEM,ATMOS_THERM__L0.10__K25,source-adjusted excess gain vs composition,0.020404789091937,0.0074811174494507,-0.0525807150784397,0.07298550417037669,False,True
HTEM,ATMOS_THERM__L0.10__K50,source-adjusted excess gain vs composition,0.0155734154687149,0.0122651182734462,0.0053398716903548,0.0102335437783601,True,False
HTEM,ATMOS_THERM__L0.10__K75,source-adjusted excess gain vs composition,-2.4488927023558205e-05,-0.0002750954462117,-0.0095077920357642,0.009483303108740642,False,False
HTEM,ATMOS_THERM__L0.10__K100,source-adjusted excess gain vs composition,0.004417193070993,0.0220316872028301,-0.0438701474988392,0.0659018347016693,False,True
HTEM,ATMOS_THERM__L0.10__K125,source-adjusted excess gain vs composition,0.0051613403388612,0.0129335130357154,-0.0373154585960968,0.0502489716318122,False,True
HTEM,ATMOS_THERM__L0.10__K150,source-adjusted excess gain vs composition,-0.009523597649122,-0.0213306314155682,0.004672639149529,0.0260032705650972,False,True
HTEM,ATMOS_THERM__L0.10__K200,source-adjusted excess gain vs composition,0.0115466311281605,0.0034623255077778,0.0131975176982096,0.0097351921904318,True,False
HTEM,ATMOS_THERM__L0.10__K250,source-adjusted excess gain vs composition,0.0044069634577013,0.0079857024625986,0.0029703848727735,0.0050153175898251,True,False
HTEM,ATMOS_THERM__L0.10__K300,source-adjusted excess gain vs composition,-0.0052857771896268,-0.0089585835852988,0.0065211342573169,0.0154797178426157,False,True
HTEM,ATMOS_THERM__L0.10__K400,source-adjusted excess gain vs composition,0.001505688595296,0.0092387366316368,-0.0554146412469909,0.0646533778786277,False,True
HTEM,ATMOS_THERM__L0.25__K25,source-adjusted excess gain vs composition,0.0133147898026131,0.0226624902072811,0.0082968255254392,0.014365664681841899,True,False
HTEM,ATMOS_THERM__L0.25__K50,source-adjusted excess gain vs composition,0.0494141071598167,0.1072921305298965,0.0370237045168615,0.070268426013035,True,False
HTEM,ATMOS_THERM__L0.25__K75,source-adjusted excess gain vs composition,0.0508438996077417,0.0457095416841687,0.0334954034226325,0.017348496185109204,True,False
HTEM,ATMOS_THERM__L0.25__K100,source-adjusted excess gain vs composition,0.0121844114735512,0.0379421312831216,-0.0152232915294094,0.053165422812531,False,True
HTEM,ATMOS_THERM__L0.25__K125,source-adjusted excess gain vs composition,0.0094368086187379,0.0034002356641339,-0.0678213842505301,0.077258192869268,False,True
HTEM,ATMOS_THERM__L0.25__K150,source-adjusted excess gain vs composition,-0.0068933715913515,0.0007553706162484,-0.0174537157343596,0.018209086350608,False,True
HTEM,ATMOS_THERM__L0.25__K200,source-adjusted excess gain vs composition,0.0157436129596753,0.0107208841370765,0.053353381163567,0.042632497026490496,True,False
HTEM,ATMOS_THERM__L0.25__K250,source-adjusted excess gain vs composition,0.016035545603438,0.0112999030993079,-0.0020553189855823,0.0180908645890203,False,True
HTEM,ATMOS_THERM__L0.25__K300,source-adjusted excess gain vs composition,-0.0119247194509519,0.0291202268722657,0.017953199690123,0.0410449463232176,False,True
HTEM,ATMOS_THERM__L0.25__K400,source-adjusted excess gain vs composition,0.0170127084692066,-0.0055277564543226,0.0494994683063994,0.055027224760722,False,True
HTEM,ATMOS_THERM__L0.50__K25,source-adjusted excess gain vs composition,0.0132699168668738,0.0657651841134371,0.0049043121878503,0.0608608719255868,True,False
HTEM,ATMOS_THERM__L0.50__K50,source-adjusted excess gain vs composition,0.0623387431435333,0.1300065953519908,0.0679276145660013,0.0676678522084575,True,False
HTEM,ATMOS_THERM__L0.50__K75,source-adjusted excess gain vs composition,0.0351890288379988,0.0483346079436185,-0.0281558230057035,0.076490430949322,False,True
HTEM,ATMOS_THERM__L0.50__K100,source-adjusted excess gain vs composition,0.0147984969810533,0.0410902621140971,-0.0466848206049399,0.087775082719037,False,True
HTEM,ATMOS_THERM__L0.50__K125,source-adjusted excess gain vs composition,-0.0007325232192531,0.0256325520644265,-0.0357577765386765,0.06139032860310299,False,True
HTEM,ATMOS_THERM__L0.50__K150,source-adjusted excess gain vs composition,-0.0618311199857289,0.0402028371945541,-0.0004437725779228,0.10203395718028299,False,True
HTEM,ATMOS_THERM__L0.50__K200,source-adjusted excess gain vs composition,-0.0008676859055106,0.0709202563014129,0.0055315823475472,0.0717879422069235,False,True
HTEM,ATMOS_THERM__L0.50__K250,source-adjusted excess gain vs composition,0.0164890876248892,0.0287380723978767,0.005324480939061,0.023413591458815698,True,False
HTEM,ATMOS_THERM__L0.50__K300,source-adjusted excess gain vs composition,0.0308529649800904,0.0180143248207242,0.011357175673979,0.0194957893061114,True,False
HTEM,ATMOS_THERM__L0.50__K400,source-adjusted excess gain vs composition,-0.0061696420200189,0.0189133895295932,0.0191693419405276,0.0253389839605465,False,True
HTEM,ATMOS_THERM__L0.75__K25,source-adjusted excess gain vs composition,0.0403785598930625,0.0475324572246964,-0.0450967582232407,0.09262921544793709,False,True
HTEM,ATMOS_THERM__L0.75__K50,source-adjusted excess gain vs composition,0.1201102216797154,0.1200701567712999,0.0445375134466074,0.075572708233108,True,False
HTEM,ATMOS_THERM__L0.75__K75,source-adjusted excess gain vs composition,0.0516004700768662,0.0979833024732969,-0.0494179322111506,0.1474012346844475,False,True
HTEM,ATMOS_THERM__L0.75__K100,source-adjusted excess gain vs composition,0.0369268171108759,0.0582916656615294,-0.0940422818788805,0.1523339475404099,False,True
HTEM,ATMOS_THERM__L0.75__K125,source-adjusted excess gain vs composition,0.0291725135142879,0.0293195982685171,-0.0999260143906056,0.1292456126591227,False,True
HTEM,ATMOS_THERM__L0.75__K150,source-adjusted excess gain vs composition,0.0693998405389891,0.047678191917289,-0.0899884999005278,0.15938834043951688,False,True
HTEM,ATMOS_THERM__L0.75__K200,source-adjusted excess gain vs composition,0.0579375902875156,0.0773434278867409,-0.0786461725409218,0.1559896004276627,False,True
HTEM,ATMOS_THERM__L0.75__K250,source-adjusted excess gain vs composition,0.0164183605657279,0.0798546295253219,-0.043096714327374,0.12295134385269589,False,True
HTEM,ATMOS_THERM__L0.75__K300,source-adjusted excess gain vs composition,0.0274024982963314,0.0389150511299022,0.0137143831192459,0.025200668010656298,True,False
HTEM,ATMOS_THERM__L0.75__K400,source-adjusted excess gain vs composition,0.0327262208434743,-0.0069548398752554,-0.006440835652007,0.0396810607187297,False,True
HTEM,ATMOS_THERM__L1.00__K25,source-adjusted excess gain vs composition,0.0365954954327213,0.0490566040792344,-0.0426011401979316,0.091657744277166,False,True
HTEM,ATMOS_THERM__L1.00__K50,source-adjusted excess gain vs composition,0.1172719102750495,0.142956248831559,-0.0711440511232062,0.2141002999547652,False,True
HTEM,ATMOS_THERM__L1.00__K75,source-adjusted excess gain vs composition,0.0708153798307434,0.0951173133493797,-0.193104492675475,0.2882218060248547,False,True
HTEM,ATMOS_THERM__L1.00__K100,source-adjusted excess gain vs composition,0.0381291896906398,0.0786712662921065,-0.256771700946521,0.33544296723862754,False,True
HTEM,ATMOS_THERM__L1.00__K125,source-adjusted excess gain vs composition,0.0494161476959876,0.0206298778494021,-0.2637275571117674,0.313143704807755,False,True
HTEM,ATMOS_THERM__L1.00__K150,source-adjusted excess gain vs composition,0.0741729351741511,0.084043637651131,-0.2640982876890171,0.3481419253401481,False,True
HTEM,ATMOS_THERM__L1.00__K200,source-adjusted excess gain vs composition,0.0679093632246649,0.1197500461624,-0.1269761663847755,0.24672621254717547,False,True
HTEM,ATMOS_THERM__L1.00__K250,source-adjusted excess gain vs composition,0.0567206488597236,0.1019941555924739,-0.0598457819570496,0.1618399375495235,False,True
HTEM,ATMOS_THERM__L1.00__K300,source-adjusted excess gain vs composition,0.027279458322619,0.1249188761888664,0.017057879132719,0.1078609970561474,True,False
HTEM,ATMOS_THERM__L1.00__K400,source-adjusted excess gain vs composition,0.025622154265306,0.0010487851162634,-0.0280002770451736,0.0536224313104796,False,True
HTEM,EQ__L0.10__K25,source-adjusted excess gain vs composition,0.020404789091937,0.0128400417381708,-0.0096483000839492,0.0300530891758862,False,True
HTEM,EQ__L0.10__K50,source-adjusted excess gain vs composition,0.0155734154687149,0.06843476087079,0.0110885680139564,0.05734619285683361,True,False
HTEM,EQ__L0.10__K75,source-adjusted excess gain vs composition,-9.56135737502084e-05,0.0042332134002307,-0.0067844077560232,0.0110176211562539,False,True
HTEM,EQ__L0.10__K100,source-adjusted excess gain vs composition,-1.810613804031913e-05,0.0207582777114195,-0.0195960178181541,0.0403542955295736,False,True
HTEM,EQ__L0.10__K125,source-adjusted excess gain vs composition,-0.0012707943196467,0.0337070589407947,-0.0217533568612937,0.055460415802088395,False,True
HTEM,EQ__L0.10__K150,source-adjusted excess gain vs composition,-0.0164942803971567,-0.0206736304276314,0.003513915097411,0.0241875455250424,False,True
HTEM,EQ__L0.10__K200,source-adjusted excess gain vs composition,0.0107589606620305,0.0051491269787923,0.0208789650226,0.0157298380438077,True,False
HTEM,EQ__L0.10__K250,source-adjusted excess gain vs composition,0.0195722197534731,0.0071580358195998,0.0018841816637133,0.0176880380897598,True,False
HTEM,EQ__L0.10__K300,source-adjusted excess gain vs composition,-0.0068985563162703,0.0025013296661619,0.0063589026770798,0.0132574589933501,False,True
HTEM,EQ__L0.10__K400,source-adjusted excess gain vs composition,0.0110076025118955,0.0059907491890646,-0.0580854489434918,0.0690930514553873,False,True
HTEM,EQ__L0.25__K25,source-adjusted excess gain vs composition,0.022631690384287,0.002281475169187,-0.0119396102417356,0.0345713006260226,False,True
HTEM,EQ__L0.25__K50,source-adjusted excess gain vs composition,0.0721450416741785,0.0854910038880467,0.0211366501170518,0.06435435377099491,True,False
HTEM,EQ__L0.25__K75,source-adjusted excess gain vs composition,0.052310504140369,0.050367894294616,0.0242078265130841,0.0281026776272849,True,False
HTEM,EQ__L0.25__K100,source-adjusted excess gain vs composition,0.0267657124026868,0.0392129486335665,-6.995567390954971e-05,0.03928290430747605,False,True
HTEM,EQ__L0.25__K125,source-adjusted excess gain vs composition,-0.001079511359282,0.0016411328356678,-0.0597296817359104,0.061370814571578204,False,True
HTEM,EQ__L0.25__K150,source-adjusted excess gain vs composition,-0.0156440132761515,0.0071405148545483,-0.0070548446457384,0.0227845281306998,False,True
HTEM,EQ__L0.25__K200,source-adjusted excess gain vs composition,0.0082951691432142,0.0106512515877555,0.0182496326506519,0.009954463507437698,True,False
HTEM,EQ__L0.25__K250,source-adjusted excess gain vs composition,0.0213415278909075,-0.0009499130960864,0.0009208577184664,0.0222914409869939,False,True
HTEM,EQ__L0.25__K300,source-adjusted excess gain vs composition,-0.0092123437068988,0.0262803314803752,0.0256983496813987,0.035492675187273996,False,True
HTEM,EQ__L0.25__K400,source-adjusted excess gain vs composition,0.015604936988539,0.0212938256424857,-0.01423763389886,0.0355314595413457,False,True
HTEM,EQ__L0.50__K25,source-adjusted excess gain vs composition,0.0194063533298451,0.0658166728494675,0.0009327189589208,0.0648839538905467,True,False
HTEM,EQ__L0.50__K50,source-adjusted excess gain vs composition,0.067877582831283,0.1329562230942522,0.022722150708514,0.11023407238573821,True,False
HTEM,EQ__L0.50__K75,source-adjusted excess gain vs composition,0.0363571185463089,0.0650219464078162,0.0234704457013911,0.04155150070642509,True,False
HTEM,EQ__L0.50__K100,source-adjusted excess gain vs composition,-0.0057242751403127,0.0270396577446256,-0.0601015073850305,0.0871411651296561,False,True
HTEM,EQ__L0.50__K125,source-adjusted excess gain vs composition,0.0060405322920475,0.0221076342823732,-0.0203460221019457,0.0424536563843189,False,True
HTEM,EQ__L0.50__K150,source-adjusted excess gain vs composition,-0.0051188280207198,0.045777259366244,-0.023921626432526,0.06969888579877,False,True
HTEM,EQ__L0.50__K200,source-adjusted excess gain vs composition,0.0094577783003794,0.0745714394009924,0.032797740321349,0.065113661100613,True,False
HTEM,EQ__L0.50__K250,source-adjusted excess gain vs composition,-0.0056547194467805,0.0372950676810979,0.0472162348141828,0.0528709542609633,False,True
HTEM,EQ__L0.50__K300,source-adjusted excess gain vs composition,0.0018013056717586,0.047252635221883,0.0272385846036409,0.045451329550124396,True,False
HTEM,EQ__L0.50__K400,source-adjusted excess gain vs composition,0.024493091504991,0.04100613586638,-0.010851319435107,0.051857455301487,False,True
HTEM,EQ__L0.75__K25,source-adjusted excess gain vs composition,0.0444645483869999,0.0719112726678288,0.0178323998153209,0.054078872852507905,True,False
