profile,bound,requested_clusters,mean_interval_width,same_paper_cocluster,cross_paper_cocluster,same_paper_recall_lift,same_paper_precision,same_paper_precision_lift,paper_ari,paper_nmi,actual_clusters,largest_cluster_fraction,shared_author_pair_count,shared_author_cocluster,shared_author_lift,same_location_pair_count,same_location_cocluster,same_location_lift
soft_equal,optimistic,30,0.0,0.8085985944605208,0.09618271232263255,8.406901561979046,0.06319666569739266,7.9388100801131625,0.10399996715238193,0.6420974292427015,30,0.1912964641885766,11563,0.2745827207472109,2.9622373634827084,311,0.77491961414791,8.086194724826182
soft_equal,optimistic,50,0.0,0.7941298057048367,0.06076146720516159,13.069628536510663,0.09492044668445498,11.923974004509626,0.15759233338747491,0.7206864627778129,50,0.16409791477787852,11563,0.22710369281328374,3.949018553061661,311,0.77491961414791,12.831304348748032
soft_equal,optimistic,80,0.0,0.7761471682513436,0.04406757171408905,17.612660241117798,0.12382931011739876,15.555525984245442,0.20263473953042638,0.771554513097963,80,0.1486854034451496,11563,0.20003459309867683,4.876766849360519,311,0.21543408360128619,4.898552581483264
soft_equal,reported,8,0.0,0.9071930549813972,0.5603874509673835,1.6188675414043114,0.012823771749134417,1.6109313253103947,0.009743997719982142,0.24490687337108938,8,0.7035358114233907,11563,0.6309781198650869,1.1287478390006922,311,0.9871382636655949,1.7622207265631848
soft_equal,reported,12,0.0,0.87474162877222,0.294613668593417,2.9691142062366813,0.023270775710852915,2.9232913911942933,0.030296974961284306,0.4325376621433239,12,0.4759746146872167,11563,0.5299662717287901,1.8273961639389353,311,0.77491961414791,2.6325057172718656
soft_equal,reported,20,0.0,0.8462174452252997,0.14588789464518215,5.800463755292431,0.04447486203450224,5.586963792074171,0.0704478339129879,0.5660557876501913,20,0.27651858567543064,11563,0.29663582115367987,2.075243541913578,311,0.77491961414791,5.32359359262158
soft_equal,reported,30,0.0,0.8085985944605208,0.09618271232263255,8.406901561979046,0.06319666569739266,7.9388100801131625,0.10399996715238193,0.6420974292427015,30,0.1912964641885766,11563,0.2745827207472109,2.9622373634827084,311,0.77491961414791,8.086194724826182
soft_equal,reported,50,0.0,0.7941298057048367,0.06076146720516159,13.069628536510663,0.09492044668445498,11.923974004509626,0.15759233338747491,0.7206864627778129,50,0.16409791477787852,11563,0.22710369281328374,3.949018553061661,311,0.77491961414791,12.831304348748032
soft_equal,reported,80,0.0,0.7761471682513436,0.04406757171408905,17.612660241117798,0.12382931011739876,15.555525984245442,0.20263473953042638,0.771554513097963,80,0.1486854034451496,11563,0.20003459309867683,4.876766849360519,311,0.21543408360128619,4.898552581483264
soft_equal,pessimistic,8,0.0,0.9071930549813972,0.5603874509673835,1.6188675414043114,0.012823771749134417,1.6109313253103947,0.009743997719982142,0.24490687337108938,8,0.7035358114233907,11563,0.6309781198650869,1.1287478390006922,311,0.9871382636655949,1.7622207265631848
soft_equal,pessimistic,12,0.0,0.87474162877222,0.294613668593417,2.9691142062366813,0.023270775710852915,2.9232913911942933,0.030296974961284306,0.4325376621433239,12,0.4759746146872167,11563,0.5299662717287901,1.8273961639389353,311,0.77491961414791,2.6325057172718656
soft_equal,pessimistic,20,0.0,0.8462174452252997,0.14588789464518215,5.800463755292431,0.04447486203450224,5.586963792074171,0.0704478339129879,0.5660557876501913,20,0.27651858567543064,11563,0.29663582115367987,2.075243541913578,311,0.77491961414791,5.32359359262158
soft_equal,pessimistic,30,0.0,0.8085985944605208,0.09618271232263255,8.406901561979046,0.06319666569739266,7.9388100801131625,0.10399996715238193,0.6420974292427015,30,0.1912964641885766,11563,0.2745827207472109,2.9622373634827084,311,0.77491961414791,8.086194724826182
soft_equal,pessimistic,50,0.0,0.7941298057048367,0.06076146720516159,13.069628536510663,0.09492044668445498,11.923974004509626,0.15759233338747491,0.7206864627778129,50,0.16409791477787852,11563,0.22710369281328374,3.949018553061661,311,0.77491961414791,12.831304348748032
soft_equal,pessimistic,80,0.0,0.7761471682513436,0.04406757171408905,17.612660241117798,0.12382931011739876,15.555525984245442,0.20263473953042638,0.771554513097963,80,0.1486854034451496,11563,0.20003459309867683,4.876766849360519,311,0.21543408360128619,4.898552581483264
matrix_focus,optimistic,8,0.0,0.9950392724266226,0.9515586774255077,1.0456940765006253,0.00832119034161131,1.0453138473925792,0.0007269334732528959,0.04989392987935364,8,0.9755213055303718,11563,0.9658393150566462,1.0153055699715716,311,0.9935691318327974,1.044172886499775
matrix_focus,optimistic,12,0.0,0.9702356345597354,0.7119693489131967,1.3627491633463935,0.010816889464478709,1.3588253457431436,0.005740230992469241,0.21515716254381725,12,0.8404351767905711,11563,0.7991005794344028,1.1250728562169936,311,0.9903536977491961,1.391286842208413
matrix_focus,optimistic,20,0.0,0.9117403885903266,0.14819667780698773,6.152232304274613,0.04704514670278687,5.909844779673177,0.07547647663581115,0.556951746202729,20,0.2556663644605621,11563,0.2720747210931419,1.8664091047732316,311,0.752411575562701,5.087820650392588
matrix_focus,optimistic,30,0.0,0.8342290202563043,0.11061426569251055,7.541785094657896,0.05706448739519561,7.168481481581711,0.09331080937085943,0.6153221138029025,30,0.1840435176790571,11563,0.2210499005448413,2.038174176143962,311,0.752411575562701,6.8225502968895055
matrix_focus,optimistic,50,0.0,0.8292682926829268,0.06988879029382251,11.86554079984163,0.0869357949251338,10.920936373115925,0.14505345271219888,0.7133887240498408,50,0.15503173164097914,11563,0.17616535501167518,2.59789862884948,311,0.19292604501607716,2.762982304605085
matrix_focus,optimistic,80,0.0,0.8267879288962381,0.05701301178441406,14.501740971387543,0.10423724396726951,13.094356703770142,0.1734475987102252,0.765568667433731,80,0.15503173164097914,11563,0.1673441148490876,3.05062662240629,311,0.19292604501607716,3.3880633686212085
matrix_focus,reported,8,0.0,0.9950392724266226,0.9515586774255077,1.0456940765006253,0.00832119034161131,1.0453138473925792,0.0007269334732528959,0.04989392987935364,8,0.9755213055303718,11563,0.9658393150566462,1.0153055699715716,311,0.9935691318327974,1.044172886499775
matrix_focus,reported,12,0.0,0.9702356345597354,0.7119693489131967,1.3627491633463935,0.010816889464478709,1.3588253457431436,0.005740230992469241,0.21515716254381725,12,0.8404351767905711,11563,0.7991005794344028,1.1250728562169936,311,0.9903536977491961,1.391286842208413
matrix_focus,reported,20,0.0,0.9117403885903266,0.14819667780698773,6.152232304274613,0.04704514670278687,5.909844779673177,0.07547647663581115,0.556951746202729,20,0.2556663644605621,11563,0.2720747210931419,1.8664091047732316,311,0.752411575562701,5.087820650392588
matrix_focus,reported,30,0.0,0.8342290202563043,0.11061426569251055,7.541785094657896,0.05706448739519561,7.168481481581711,0.09331080937085943,0.6153221138029025,30,0.1840435176790571,11563,0.2210499005448413,2.038174176143962,311,0.752411575562701,6.8225502968895055
matrix_focus,reported,50,0.0,0.8292682926829268,0.06988879029382251,11.86554079984163,0.0869357949251338,10.920936373115925,0.14505345271219888,0.7133887240498408,50,0.15503173164097914,11563,0.17616535501167518,2.59789862884948,311,0.19292604501607716,2.762982304605085
