material_profile,process_profile,process_lambda,requested_clusters,ari_optimistic_reported,ari_reported_pessimistic,ari_optimistic_pessimistic
identity_soft,settings_numeric,0.75,30,0.5633967450373449,0.6974903658774745,0.6340627225661564
identity_soft,settings_numeric,0.75,50,0.5285851179944366,0.6242153565412982,0.5254801216828118
identity_soft,settings_numeric,0.75,80,0.7836029139019969,0.7315358159442621,0.6942846235978168
identity_soft,settings_numeric,1.0,8,0.5331810551321617,0.06846037267715772,0.15882503440714052
identity_soft,settings_numeric,1.0,12,0.48466501702890186,0.4060049897764248,0.33175191196333104
identity_soft,settings_numeric,1.0,20,0.3110640822545017,0.4359699342213593,0.22214877307837935
identity_soft,settings_numeric,1.0,30,0.4350946760028563,0.4210807662945895,0.36076397657018305
identity_soft,settings_numeric,1.0,50,0.5928508853619862,0.5523158430212798,0.5535061911555674
identity_soft,settings_numeric,1.0,80,0.7205938520024394,0.6623342143246289,0.6007001368162439
identity_soft,no_settings,0.0,8,0.8026775275517293,0.8864552008366254,0.7538116782493443
identity_soft,no_settings,0.0,12,0.5514141909513841,0.7040323395552276,0.3903245503943013
identity_soft,no_settings,0.0,20,0.8623179196922712,0.5505848289515483,0.5899612178217936
identity_soft,no_settings,0.0,30,0.9065045228522797,0.6630947035130228,0.6197227898674886
identity_soft,no_settings,0.0,50,0.7928737743486434,0.6142576252037566,0.49209852231065737
identity_soft,no_settings,0.0,80,0.7798477786978828,0.4981858255305817,0.45419224276433523
identity_soft,no_settings,0.25,8,0.7055031882853102,0.6717731823601191,0.5089824694078086
identity_soft,no_settings,0.25,12,0.7761272181451061,0.7406450329831378,0.6756225419974778
identity_soft,no_settings,0.25,20,0.7176300802062935,0.7049192167398542,0.630099768063111
identity_soft,no_settings,0.25,30,0.7373008937416378,0.7097654070256846,0.8266239466923959
identity_soft,no_settings,0.25,50,0.778525772684719,0.6943848178347336,0.7025430150746697
identity_soft,no_settings,0.25,80,0.9097388396434603,0.5604272413557979,0.5325784087777615
identity_soft,no_settings,0.5,8,0.8047950117580432,0.7328873276010393,0.7277000107029188
identity_soft,no_settings,0.5,12,0.5682119079259971,0.6033872380133262,0.6396391346384875
identity_soft,no_settings,0.5,20,0.5477737829189424,0.6413935475602505,0.7548613773859877
identity_soft,no_settings,0.5,30,0.6617044028372742,0.8011857067146768,0.7638906927771979
identity_soft,no_settings,0.5,50,0.72033240656311,0.6360187692026282,0.8126551541722344
identity_soft,no_settings,0.5,80,0.8142968743592729,0.6686854690275914,0.6675006459839873
identity_soft,no_settings,0.75,8,0.9397498814729568,0.957244499792884,0.9823547878319538
identity_soft,no_settings,0.75,12,0.9621585790085794,0.9714277344721682,0.9906143122116468
identity_soft,no_settings,0.75,20,0.8228295963435669,0.860231511275739,0.81084870307245
identity_soft,no_settings,0.75,30,0.8513939529873262,0.7903778195700512,0.8520850159633927
identity_soft,no_settings,0.75,50,0.8535349625495166,0.9113324088240825,0.9184254106136537
identity_soft,no_settings,0.75,80,0.9273515815680904,0.9939716090210098,0.93290872154624
identity_soft,no_settings,1.0,8,1.0,1.0,1.0
identity_soft,no_settings,1.0,12,1.0,1.0,1.0
identity_soft,no_settings,1.0,20,1.0,1.0,1.0
identity_soft,no_settings,1.0,30,1.0,1.0,1.0
identity_soft,no_settings,1.0,50,1.0,1.0,1.0
identity_soft,no_settings,1.0,80,1.0,1.0,1.0
full_strict,equal,0.0,8,0.7439813495095858,0.12354508927385968,0.09484735990277529
full_strict,equal,0.0,12,0.11943651708231508,0.1414432125521203,-0.02274950420145081
full_strict,equal,0.0,20,0.4990837845965719,0.03177925160776479,0.0118389934453229
full_strict,equal,0.0,30,0.891882760625933,0.020351386988888227,0.01208450258667134
full_strict,equal,0.0,50,0.859362900684899,0.11574754749440426,0.08947757412628747
full_strict,equal,0.0,80,0.6075408372138105,0.20716037960638978,0.20376924805419352
full_strict,equal,0.25,8,0.2075444267589917,0.21786626199969397,0.06285586981187796
full_strict,equal,0.25,12,0.5530093790086978,0.07020666980390725,0.016495601749888514
full_strict,equal,0.25,20,0.628524637052404,0.08978350114385401,0.019044393031261767
full_strict,equal,0.25,30,0.905280915755454,0.0611077177190943,0.06630947502744658
full_strict,equal,0.25,50,0.8817414493085659,0.22578546098997787,0.2237611984734449
full_strict,equal,0.25,80,0.825628203464366,0.32638274201484574,0.38160139143982674
full_strict,equal,0.5,8,0.3642132106143635,0.7166348304161065,0.3328667497712404
full_strict,equal,0.5,12,0.6442164398723861,0.37773761111296456,0.26399091645077294
full_strict,equal,0.5,20,0.5917678227874297,0.6012235822419217,0.5378958635656599
full_strict,equal,0.5,30,0.455995444743656,0.6288390443765091,0.5759364730861264
full_strict,equal,0.5,50,0.5591559424893425,0.6388336849560644,0.6100242710045406
full_strict,equal,0.5,80,0.7385941115094954,0.5843787402851692,0.5767144856028623
full_strict,equal,0.75,8,0.9548293506757216,0.9470284071909312,0.9297577768563393
full_strict,equal,0.75,12,0.6712104559042064,0.8393845072676359,0.7609818273480752
full_strict,equal,0.75,20,0.7122614857597197,0.5951713259504553,0.5949065629682256
full_strict,equal,0.75,30,0.8103328705517427,0.6091711123490317,0.6291516148714649
full_strict,equal,0.75,50,0.6994073552726223,0.6785971683753238,0.7279257094099005
full_strict,equal,0.75,80,0.7941480089646354,0.8357466790343029,0.8245755377152852
full_strict,equal,1.0,8,0.8076658900301033,0.7883925636915157,0.9662442884163911
full_strict,equal,1.0,12,0.49420488240891175,0.49544380327070087,0.988122654511857
full_strict,equal,1.0,20,0.746090346272475,0.7552596458930844,0.8234700102727195
full_strict,equal,1.0,30,0.6808596319797429,0.7124170354485352,0.6356834936174002
full_strict,equal,1.0,50,0.8382955353560143,0.8699975040784995,0.8368823998640096
full_strict,equal,1.0,80,0.9110058254296495,0.8462756990216886,0.8132934868494762
full_strict,method_type,0.0,8,0.7439813495095858,0.12354508927385968,0.09484735990277529
full_strict,method_type,0.0,12,0.11943651708231508,0.1414432125521203,-0.02274950420145081
full_strict,method_type,0.0,20,0.4990837845965719,0.03177925160776479,0.0118389934453229
full_strict,method_type,0.0,30,0.891882760625933,0.020351386988888227,0.01208450258667134
full_strict,method_type,0.0,50,0.859362900684899,0.11574754749440426,0.08947757412628747
full_strict,method_type,0.0,80,0.6075408372138105,0.20716037960638978,0.20376924805419352
full_strict,method_type,0.25,8,0.6608215622170198,0.11537669961138004,0.13596688438437
full_strict,method_type,0.25,12,0.34045763048010624,0.1658503359488896,0.018456384639105494
full_strict,method_type,0.25,20,0.6074793654128667,0.06086313975116623,0.04270446544119443
full_strict,method_type,0.25,30,0.8458737785207523,0.056053620885856296,0.06509143404020454
full_strict,method_type,0.25,50,0.66473629746611,0.24888517663740303,0.1908128906440121
full_strict,method_type,0.25,80,0.8081848181953373,0.29834961001919647,0.3375582963373395
full_strict,method_type,0.5,8,0.9351027128637623,0.9471483724704511,0.9416964311280317
full_strict,method_type,0.5,12,0.8641215940294154,0.9058813417106766,0.8053439297270505
full_strict,method_type,0.5,20,0.5753668146113894,0.7362329470665057,0.4790990429383234
full_strict,method_type,0.5,30,0.7630569108768833,0.4885967493587533,0.36141115013346037
full_strict,method_type,0.5,50,0.9114847489283727,0.6341679640929211,0.6219861155798392
full_strict,method_type,0.5,80,0.5864658587325776,0.48452759742998663,0.5307555127918256
full_strict,method_type,0.75,8,0.9604776561190251,0.96509158571887,0.9255659303486452
full_strict,method_type,0.75,12,0.7964713940003354,0.9491728280702317,0.7719536459480396
full_strict,method_type,0.75,20,0.8558588139735798,0.8887476136643675,0.7801863032557347
full_strict,method_type,0.75,30,0.7893562650241143,0.7894007426722933,0.7617847691421521
full_strict,method_type,0.75,50,0.9204624063855102,0.9464172308588099,0.9376429983338462
full_strict,method_type,0.75,80,0.8804337434922868,0.898983442675918,0.9419386531585383
full_strict,method_type,1.0,8,1.0,1.0,1.0
full_strict,method_type,1.0,12,0.9966059016614789,0.9966059016614789,1.0
full_strict,method_type,1.0,20,0.8621335312880913,0.8621335312880913,1.0
full_strict,method_type,1.0,30,0.9669993400766832,0.962993618946224,0.9960467208725291
full_strict,method_type,1.0,50,0.9546613760271531,0.9090160116856162,0.9432451574402257
full_strict,method_type,1.0,80,1.0,1.0,1.0
full_strict,sequence,0.0,8,0.7439813495095858,0.12354508927385968,0.09484735990277529
full_strict,sequence,0.0,12,0.11943651708231508,0.1414432125521203,-0.02274950420145081
full_strict,sequence,0.0,20,0.4990837845965719,0.03177925160776479,0.0118389934453229
full_strict,sequence,0.0,30,0.891882760625933,0.020351386988888227,0.01208450258667134
full_strict,sequence,0.0,50,0.859362900684899,0.11574754749440426,0.08947757412628747
full_strict,sequence,0.0,80,0.6075408372138105,0.20716037960638978,0.20376924805419352
full_strict,sequence,0.25,8,0.02505445853152813,0.42221527050542434,0.017108591621702744
full_strict,sequence,0.25,12,-0.004687671476927608,0.3828614196567308,0.010827398355443652
full_strict,sequence,0.25,20,0.7062871374029918,0.08438311911488793,0.07031452269308977
full_strict,sequence,0.25,30,0.9289400379052526,0.08166186433593985,0.08170255628208134
full_strict,sequence,0.25,50,0.9182422902366724,0.45528131210505246,0.41877931018879144
full_strict,sequence,0.25,80,0.8394382931649927,0.3791361221334836,0.36670974626738356
full_strict,sequence,0.5,8,0.046226586001161384,0.7781460877745191,0.03593828304298632
full_strict,sequence,0.5,12,0.4325566783038207,0.1912598108343306,0.04443422788892319
full_strict,sequence,0.5,20,0.6414141214662342,0.8206161911905051,0.6329244602021679
full_strict,sequence,0.5,30,0.653961150433555,0.6563012544488412,0.7128052294019399
full_strict,sequence,0.5,50,0.662012313639584,0.6021063493094257,0.7529779944894784
full_strict,sequence,0.5,80,0.6879232176696873,0.6577509336857474,0.5778240202745661
full_strict,sequence,0.75,8,0.2161092429187694,0.40839011791251756,0.08935616187960183
full_strict,sequence,0.75,12,0.4943513063327379,0.6885588422288249,0.3884502678894037
full_strict,sequence,0.75,20,0.5832910101777043,0.727867441667025,0.5860613409195377
full_strict,sequence,0.75,30,0.7231985622441885,0.7718465460881236,0.7799745466014837
full_strict,sequence,0.75,50,0.7284114996724649,0.7094986710338189,0.7043232231850902
full_strict,sequence,0.75,80,0.85401029974147,0.8860138560758355,0.8960283865152135
full_strict,sequence,1.0,8,0.1993922467678434,0.7089574395725365,0.35449842221323674
full_strict,sequence,1.0,12,0.6077464012405853,0.6938105976499059,0.8218586323267018
full_strict,sequence,1.0,20,0.6215957868638823,0.7391144485220112,0.8104942826885178
full_strict,sequence,1.0,30,0.7586860953476674,0.8402221654050952,0.8748326856183388
full_strict,sequence,1.0,50,0.8667738800070612,0.8992184190166282,0.7853096549299781
full_strict,sequence,1.0,80,0.9772604234890837,0.9273801548045355,0.9229107330094543
full_strict,settings_all,0.0,8,0.7439813495095858,0.12354508927385968,0.09484735990277529
full_strict,settings_all,0.0,12,0.11943651708231508,0.1414432125521203,-0.02274950420145081
full_strict,settings_all,0.0,20,0.4990837845965719,0.03177925160776479,0.0118389934453229
full_strict,settings_all,0.0,30,0.891882760625933,0.020351386988888227,0.01208450258667134
full_strict,settings_all,0.0,50,0.859362900684899,0.11574754749440426,0.08947757412628747
full_strict,settings_all,0.0,80,0.6075408372138105,0.20716037960638978,0.20376924805419352
full_strict,settings_all,0.25,8,0.09286896603276103,0.2831593655192175,0.041433264394124356
full_strict,settings_all,0.25,12,0.5004822045999188,0.06654594514344696,0.012546471657608716
full_strict,settings_all,0.25,20,0.6746489980627891,0.06889891471837702,0.03850067979016202
full_strict,settings_all,0.25,30,0.9024853285428863,0.14547123131168724,0.13209556404119638
full_strict,settings_all,0.25,50,0.9020577739629594,0.4268364262202818,0.37196432566628573
full_strict,settings_all,0.25,80,0.8029609075729639,0.32560837249504376,0.35530089822464983
full_strict,settings_all,0.5,8,0.07721283619546962,0.5263209168544571,0.12853711405143356
full_strict,settings_all,0.5,12,0.26998681542431974,0.2831339984459868,-0.007537861584476661
full_strict,settings_all,0.5,20,0.6794607519815076,0.7790576161702032,0.6150655207921429
full_strict,settings_all,0.5,30,0.929720473099482,0.6553747391951121,0.6503413196781687
full_strict,settings_all,0.5,50,0.9044873506224944,0.6403031041692933,0.6420101793496539
full_strict,settings_all,0.5,80,0.5554739361602873,0.5500110898886594,0.5505053021196161
full_strict,settings_all,0.75,8,0.297385348481537,0.7261682120225443,0.22749531077567153
full_strict,settings_all,0.75,12,0.2965107679921821,0.3556774931146886,0.26697749654393066
full_strict,settings_all,0.75,20,0.3005585661821293,0.4491584810728012,0.4028621281492995
full_strict,settings_all,0.75,30,0.42328063350082423,0.5863582628510934,0.4277641953439586
full_strict,settings_all,0.75,50,0.7454279342045718,0.6032362981198949,0.5182902933845784
full_strict,settings_all,0.75,80,0.6959316602500081,0.7434435314220041,0.6622851721322142
full_strict,settings_all,1.0,8,0.4029529608884506,0.4240043609844342,0.42099619756419515
full_strict,settings_all,1.0,12,0.254066730034447,0.202483799496021,0.3287212845855612
full_strict,settings_all,1.0,20,0.39138859117843094,0.35291500767185224,0.46999148932276247
full_strict,settings_all,1.0,30,0.4394924000852996,0.4065230252176012,0.4163107997344429
full_strict,settings_all,1.0,50,0.5180742041085082,0.5318428299266487,0.43967374941630627
full_strict,settings_all,1.0,80,0.7253568474381663,0.6901714578148063,0.6964570587894899
full_strict,settings_numeric,0.0,8,0.7439813495095858,0.12354508927385968,0.09484735990277529
full_strict,settings_numeric,0.0,12,0.11943651708231508,0.1414432125521203,-0.02274950420145081
full_strict,settings_numeric,0.0,20,0.4990837845965719,0.03177925160776479,0.0118389934453229
full_strict,settings_numeric,0.0,30,0.891882760625933,0.020351386988888227,0.01208450258667134
full_strict,settings_numeric,0.0,50,0.859362900684899,0.11574754749440426,0.08947757412628747
full_strict,settings_numeric,0.0,80,0.6075408372138105,0.20716037960638978,0.20376924805419352
full_strict,settings_numeric,0.25,8,0.2333721010587574,0.22478798925757285,0.06899956904600268
full_strict,settings_numeric,0.25,12,-0.009001936198691949,0.24486011860567636,-0.006044881090613566
full_strict,settings_numeric,0.25,20,0.7027071538058469,0.05771468912188884,0.0343621851214443
full_strict,settings_numeric,0.25,30,0.9354590383883288,0.10857351413947905,0.1023210707305941
full_strict,settings_numeric,0.25,50,0.9273358973688076,0.4342002701189675,0.41498493391225133
full_strict,settings_numeric,0.25,80,0.7692363711592313,0.4476507826593455,0.38402401942826353
full_strict,settings_numeric,0.5,8,0.13544818211179668,0.1369524612280542,0.10515314695272866
full_strict,settings_numeric,0.5,12,0.7185432026487997,0.06828720517338194,-0.0004546814620297413
full_strict,settings_numeric,0.5,20,0.6069585896933476,0.7384524498096176,0.5509870251133114
full_strict,settings_numeric,0.5,30,0.7304605460260604,0.6208826580624865,0.5887761318030169
full_strict,settings_numeric,0.5,50,0.6873876023323491,0.6597956643237771,0.5783487121471403
full_strict,settings_numeric,0.5,80,0.6225004736042692,0.5702968745784902,0.5291594955283696
full_strict,settings_numeric,0.75,8,0.2882978956706719,0.5136213768893415,0.4521802598876367
full_strict,settings_numeric,0.75,12,0.2880268528295208,0.6254366638843484,0.17627007056941552
full_strict,settings_numeric,0.75,20,0.49607480679495525,0.48285778653330436,0.4408833581485137
full_strict,settings_numeric,0.75,30,0.4118214599954212,0.46539248179799075,0.500875074217377
full_strict,settings_numeric,0.75,50,0.5663744384811915,0.6347398870901388,0.4759252558557965
full_strict,settings_numeric,0.75,80,0.7558536261076645,0.7712028144707905,0.6406770112391366
full_strict,settings_numeric,1.0,8,0.5331810551321617,0.06846037267715772,0.15882503440714052
full_strict,settings_numeric,1.0,12,0.48466501702890186,0.4060049897764248,0.33175191196333104
full_strict,settings_numeric,1.0,20,0.3110640822545017,0.4359699342213593,0.22214877307837935
full_strict,settings_numeric,1.0,30,0.4350946760028563,0.4210807662945895,0.36076397657018305
full_strict,settings_numeric,1.0,50,0.5928508853619862,0.5523158430212798,0.5535061911555674
full_strict,settings_numeric,1.0,80,0.7205938520024394,0.6623342143246289,0.6007001368162439
full_strict,no_settings,0.0,8,0.7439813495095858,0.12354508927385968,0.09484735990277529
full_strict,no_settings,0.0,12,0.11943651708231508,0.1414432125521203,-0.02274950420145081
full_strict,no_settings,0.0,20,0.4990837845965719,0.03177925160776479,0.0118389934453229
full_strict,no_settings,0.0,30,0.891882760625933,0.020351386988888227,0.01208450258667134
full_strict,no_settings,0.0,50,0.859362900684899,0.11574754749440426,0.08947757412628747
full_strict,no_settings,0.0,80,0.6075408372138105,0.20716037960638978,0.20376924805419352
full_strict,no_settings,0.25,8,0.1867389453437461,0.20790521842012388,0.07105378803764126
full_strict,no_settings,0.25,12,0.7050916028912992,0.06469100425279767,0.030667628037036695
full_strict,no_settings,0.25,20,0.551084206109305,0.08660902875509215,0.01906174333426273
full_strict,no_settings,0.25,30,0.9240360906481391,0.09702826861325682,0.09564243432381085
full_strict,no_settings,0.25,50,0.9151829469345775,0.3757090568903325,0.3635109072143205
full_strict,no_settings,0.25,80,0.8081656581130275,0.3599372633321808,0.3959187831809713
full_strict,no_settings,0.5,8,0.35624881892126903,0.49795370146830137,0.47714325233189553
full_strict,no_settings,0.5,12,0.7017463992547348,0.29573718013129424,0.4493644610949269
full_strict,no_settings,0.5,20,0.6451039674879342,0.48221700735013945,0.4552176168732148
full_strict,no_settings,0.5,30,0.6356417656674513,0.4891605016513576,0.4660041670434934
full_strict,no_settings,0.5,50,0.6929592018758434,0.5718968780366752,0.546102650169773
full_strict,no_settings,0.5,80,0.8351154437576328,0.5909347078379729,0.6011516908922164
full_strict,no_settings,0.75,8,0.6961260185796957,0.7291305610951141,0.9458582272242171
full_strict,no_settings,0.75,12,0.9858180584053277,0.9851519138312808,0.978913830995696
full_strict,no_settings,0.75,20,0.6914009948119657,0.7602140595030866,0.8867416820449435
full_strict,no_settings,0.75,30,0.8556974617997072,0.8427381899531498,0.9062617464012108
full_strict,no_settings,0.75,50,0.8813788296955682,0.858409148909998,0.8947259375376624
full_strict,no_settings,0.75,80,0.8949122480761721,0.8660875803675611,0.8094792742864843
full_strict,no_settings,1.0,8,1.0,1.0,1.0
full_strict,no_settings,1.0,12,1.0,1.0,1.0
full_strict,no_settings,1.0,20,1.0,1.0,1.0
full_strict,no_settings,1.0,30,1.0,1.0,1.0
full_strict,no_settings,1.0,50,1.0,1.0,1.0
full_strict,no_settings,1.0,80,1.0,1.0,1.0
loading_focus_soft,equal,0.0,8,0.36305118967804567,0.14264880804937002,-0.033320161265853875
loading_focus_soft,equal,0.0,12,0.06549033835788164,0.17136172254407092,-0.016721990506611387
loading_focus_soft,equal,0.0,20,0.4030696651429588,0.05559149350783444,0.012410851210236312
loading_focus_soft,equal,0.0,30,0.5495680264487045,0.048356476615281606,0.023640622047608802
loading_focus_soft,equal,0.0,50,0.7367637804177314,0.02185884386392316,0.015382193662459662
loading_focus_soft,equal,0.0,80,0.7707314294794316,0.007489538850783935,0.004978802011727744
loading_focus_soft,equal,0.25,8,0.22477242309537843,0.156164301035524,-0.04513894462883536
loading_focus_soft,equal,0.25,12,0.14896979320480574,0.057678542209715744,-0.052755165500621815
loading_focus_soft,equal,0.25,20,0.6913923745259665,0.04731261423411884,0.0219108102663431
loading_focus_soft,equal,0.25,30,0.6844008252316539,0.03723463357381912,0.02045768101542325
loading_focus_soft,equal,0.25,50,0.5871858781321265,0.0199769342676246,0.008218764490533182
loading_focus_soft,equal,0.25,80,0.9049684798909537,0.01591382785773299,0.01447959681889591
loading_focus_soft,equal,0.5,8,0.43980423095391147,0.038037827690848076,-0.004300230136167216
loading_focus_soft,equal,0.5,12,0.33603687113442937,0.020993798766853554,0.011921631962925958
loading_focus_soft,equal,0.5,20,0.4279852741641276,0.021083294934886303,-0.00497766361439465
loading_focus_soft,equal,0.5,30,0.5417057361857353,0.059792890517826956,0.03309685862259717
loading_focus_soft,equal,0.5,50,0.6459812196748745,0.22026501152173522,0.16911471753968646
loading_focus_soft,equal,0.5,80,0.6875098259716315,0.42101674016979745,0.3760153001418412
loading_focus_soft,equal,0.75,8,0.9553846456516317,0.902502549636235,0.9466705368952733
loading_focus_soft,equal,0.75,12,0.7973854390482434,0.8010013422704061,0.8734239941235991
loading_focus_soft,equal,0.75,20,0.552112365042036,0.5238086861314744,0.5320911055948399
loading_focus_soft,equal,0.75,30,0.5446690886756066,0.6033127876366371,0.6357395136433194
loading_focus_soft,equal,0.75,50,0.6842525392361637,0.7126279490958783,0.6968988544899776
loading_focus_soft,equal,0.75,80,0.8430139816705589,0.8002620198377005,0.7291694217277769
loading_focus_soft,equal,1.0,8,0.8076658900301033,0.7883925636915157,0.9662442884163911
loading_focus_soft,equal,1.0,12,0.49420488240891175,0.49544380327070087,0.988122654511857
loading_focus_soft,equal,1.0,20,0.746090346272475,0.7552596458930844,0.8234700102727195
loading_focus_soft,equal,1.0,30,0.6808596319797429,0.7124170354485352,0.6356834936174002
loading_focus_soft,equal,1.0,50,0.8382955353560143,0.8699975040784995,0.8368823998640096
loading_focus_soft,equal,1.0,80,0.9110058254296495,0.8462756990216886,0.8132934868494762
loading_focus_soft,method_type,0.0,8,0.36305118967804567,0.14264880804937002,-0.033320161265853875
loading_focus_soft,method_type,0.0,12,0.06549033835788164,0.17136172254407092,-0.016721990506611387
loading_focus_soft,method_type,0.0,20,0.4030696651429588,0.05559149350783444,0.012410851210236312
loading_focus_soft,method_type,0.0,30,0.5495680264487045,0.048356476615281606,0.023640622047608802
loading_focus_soft,method_type,0.0,50,0.7367637804177314,0.02185884386392316,0.015382193662459662
loading_focus_soft,method_type,0.0,80,0.7707314294794316,0.007489538850783935,0.004978802011727744
loading_focus_soft,method_type,0.25,8,0.42175089272373095,0.1030208732324526,-0.04674670212273416
loading_focus_soft,method_type,0.25,12,0.36064796813079436,0.03906137417316196,0.008136345836035872
loading_focus_soft,method_type,0.25,20,0.6164341567769334,0.036833555158823354,-0.0015356382875562628
loading_focus_soft,method_type,0.25,30,0.5880714956674592,0.023871084808584728,0.010287852772285022
loading_focus_soft,method_type,0.25,50,0.49400198438579546,0.05536385177456352,0.028882282959386125
loading_focus_soft,method_type,0.25,80,0.8153250382954208,0.017424913628644817,0.010301231086981985
loading_focus_soft,method_type,0.5,8,0.9462688391910605,0.9117610578781049,0.8691527895009166
loading_focus_soft,method_type,0.5,12,0.6816578742846253,0.8413523666084312,0.6432806805414836
loading_focus_soft,method_type,0.5,20,0.5848850821830909,0.5246934251432106,0.3771181558115
loading_focus_soft,method_type,0.5,30,0.6350352147537186,0.3849737785555911,0.26244454087311836
loading_focus_soft,method_type,0.5,50,0.5755415909951004,0.2587377058263179,0.14858438672123794
loading_focus_soft,method_type,0.5,80,0.6850374028404521,0.14014360920611818,0.09308246341729344
loading_focus_soft,method_type,0.75,8,0.9555299204872048,0.9808189631639535,0.9415946831732024
loading_focus_soft,method_type,0.75,12,0.5709983345663975,0.9158783723990873,0.5287966510183687
loading_focus_soft,method_type,0.75,20,0.9243332593480612,0.5262947818529797,0.5404542558814464
loading_focus_soft,method_type,0.75,30,0.7973793850809964,0.7783528435109535,0.7919543049889596
loading_focus_soft,method_type,0.75,50,0.9221103190699173,0.8479720267912944,0.7941948324088823
loading_focus_soft,method_type,0.75,80,0.8846756090685071,0.8826629746070869,0.8661033891170258
loading_focus_soft,method_type,1.0,8,1.0,1.0,1.0
loading_focus_soft,method_type,1.0,12,0.9966059016614789,0.9966059016614789,1.0
loading_focus_soft,method_type,1.0,20,0.8621335312880913,0.8621335312880913,1.0
loading_focus_soft,method_type,1.0,30,0.9669993400766832,0.962993618946224,0.9960467208725291
loading_focus_soft,method_type,1.0,50,0.9546613760271531,0.9090160116856162,0.9432451574402257
loading_focus_soft,method_type,1.0,80,1.0,1.0,1.0
loading_focus_soft,sequence,0.0,8,0.36305118967804567,0.14264880804937002,-0.033320161265853875
loading_focus_soft,sequence,0.0,12,0.06549033835788164,0.17136172254407092,-0.016721990506611387
loading_focus_soft,sequence,0.0,20,0.4030696651429588,0.05559149350783444,0.012410851210236312
loading_focus_soft,sequence,0.0,30,0.5495680264487045,0.048356476615281606,0.023640622047608802
loading_focus_soft,sequence,0.0,50,0.7367637804177314,0.02185884386392316,0.015382193662459662
loading_focus_soft,sequence,0.0,80,0.7707314294794316,0.007489538850783935,0.004978802011727744
loading_focus_soft,sequence,0.25,8,0.44876933647203116,0.21683226329741234,0.05593186748388414
loading_focus_soft,sequence,0.25,12,0.1015447128556976,0.22769390260043634,0.0009150432059527159
loading_focus_soft,sequence,0.25,20,0.5761039013425053,0.07081904535695523,-0.0018516681628447437
loading_focus_soft,sequence,0.25,30,0.6066097516538271,0.0398565005744462,0.021815619017671768
loading_focus_soft,sequence,0.25,50,0.7690565639420449,0.02154703304188556,0.013061378385951642
loading_focus_soft,sequence,0.25,80,0.8470323082603683,0.016840839631921404,0.014048856330975022
loading_focus_soft,sequence,0.5,8,0.483173296529034,0.1061466040072397,0.006574117519082803
loading_focus_soft,sequence,0.5,12,0.6318004479162137,0.0457917318727721,0.0235057744663871
loading_focus_soft,sequence,0.5,20,0.5160577814074147,0.05001223680166225,0.029465885306900842
loading_focus_soft,sequence,0.5,30,0.6087766463450891,0.07147828855715457,0.02865786757581813
loading_focus_soft,sequence,0.5,50,0.7267027644915538,0.36732815429983867,0.26394124558622734
loading_focus_soft,sequence,0.5,80,0.8071898980779341,0.4330181242972586,0.4167746431991323
loading_focus_soft,sequence,0.75,8,0.4347197843137676,0.5896138549366148,0.3470655524757311
loading_focus_soft,sequence,0.75,12,0.732111387965458,0.7086944758657756,0.7379104200901455
loading_focus_soft,sequence,0.75,20,0.7800239276636146,0.7222530389539112,0.7099074345710588
loading_focus_soft,sequence,0.75,30,0.7714243173455856,0.6750420403845042,0.732986173804767
loading_focus_soft,sequence,0.75,50,0.8269289694300802,0.6813456824064381,0.745384432980095
loading_focus_soft,sequence,0.75,80,0.8687850122772862,0.8339652497128452,0.8892255651212752
loading_focus_soft,sequence,1.0,8,0.1993922467678434,0.7089574395725365,0.35449842221323674
loading_focus_soft,sequence,1.0,12,0.6077464012405853,0.6938105976499059,0.8218586323267018
loading_focus_soft,sequence,1.0,20,0.6215957868638823,0.7391144485220112,0.8104942826885178
loading_focus_soft,sequence,1.0,30,0.7586860953476674,0.8402221654050952,0.8748326856183388
loading_focus_soft,sequence,1.0,50,0.8667738800070612,0.8992184190166282,0.7853096549299781
loading_focus_soft,sequence,1.0,80,0.9772604234890837,0.9273801548045355,0.9229107330094543
loading_focus_soft,settings_all,0.0,8,0.36305118967804567,0.14264880804937002,-0.033320161265853875
loading_focus_soft,settings_all,0.0,12,0.06549033835788164,0.17136172254407092,-0.016721990506611387
loading_focus_soft,settings_all,0.0,20,0.4030696651429588,0.05559149350783444,0.012410851210236312
loading_focus_soft,settings_all,0.0,30,0.5495680264487045,0.048356476615281606,0.023640622047608802
loading_focus_soft,settings_all,0.0,50,0.7367637804177314,0.02185884386392316,0.015382193662459662
loading_focus_soft,settings_all,0.0,80,0.7707314294794316,0.007489538850783935,0.004978802011727744
loading_focus_soft,settings_all,0.25,8,0.17717180125611404,0.16215533091199857,-0.04426747256577622
loading_focus_soft,settings_all,0.25,12,0.2796936509292187,0.14277565139633813,-0.051611423499886955
loading_focus_soft,settings_all,0.25,20,0.6853031826388475,0.0482023494363615,0.01429039793048762
loading_focus_soft,settings_all,0.25,30,0.6853145497114108,0.04177871933860167,0.021736283751657277
loading_focus_soft,settings_all,0.25,50,0.773038032180755,0.025592755060030187,0.017126858072469674
loading_focus_soft,settings_all,0.25,80,0.7732516219912606,0.016341067072441328,0.01382272516874976
loading_focus_soft,settings_all,0.5,8,0.36464888460527056,0.0062196064839454435,0.18003165353873973
loading_focus_soft,settings_all,0.5,12,0.6347701198422862,0.07058738125726388,0.06667404250487101
