pair,mask,policy,original_lower,original_upper,lower,upper,reported,interval_contains_original_interval,width_shrank,common_reported_fraction,structural_difference_fraction,excluded_weight,sparse_zero
0,unilateral,active,0.7692307692307693,0.9230769230769231,0.6666666666666666,1.0,1.0,True,False,0.0,0.6666666666666666,1.0,False
0,bilateral,active,0.7692307692307693,0.9230769230769231,0.18181818181818182,0.9090909090909091,0.6666666666666666,False,False,0.09090909090909091,0.18181818181818182,2.0,False
0,article_block,active,0.7692307692307693,0.9230769230769231,0.5,1.0,1.0,True,False,0.0,0.5,1.0,False
0,unilateral,fixed_schema,0.43478260869565216,0.9565217391304348,0.34782608695652173,1.0,1.0,True,False,0.0,0.34782608695652173,98.0,False
0,bilateral,fixed_schema,0.43478260869565216,0.9565217391304348,0.08695652173913043,0.9565217391304348,0.6666666666666666,True,False,0.043478260869565216,0.08695652173913043,98.0,False
0,article_block,fixed_schema,0.43478260869565216,0.9565217391304348,0.2608695652173913,1.0,1.0,True,False,0.0,0.2608695652173913,98.0,False
1,unilateral,active,0.7177299193104713,0.9282562350999449,0.5353815814943864,0.9242704703832751,0.8760789515362686,False,False,0.16666666666666666,0.4444444444444444,1.0,False
1,bilateral,active,0.7177299193104713,0.9282562350999449,0.4666666666666667,1.0,1.0,True,False,0.0,0.4666666666666667,4.0,False
1,article_block,active,0.7177299193104713,0.9282562350999449,0.5294117647058824,1.0,1.0,True,False,0.0,0.5294117647058824,2.0,False
1,unilateral,fixed_schema,0.34966329402305013,0.9650479094076655,0.24709919145894757,0.9650479094076655,0.8760789515362686,True,False,0.07692307692307693,0.20512820512820512,82.0,False
1,bilateral,fixed_schema,0.34966329402305013,0.9650479094076655,0.1794871794871795,1.0,1.0,True,False,0.0,0.1794871794871795,82.0,False
1,article_block,fixed_schema,0.34966329402305013,0.9650479094076655,0.23076923076923078,1.0,1.0,True,False,0.0,0.23076923076923078,82.0,False
2,unilateral,active,0.8965706950302585,0.9492022739776269,0.631578947368421,1.0,1.0,True,False,0.05263157894736842,0.5789473684210527,0.0,False
2,bilateral,active,0.8965706950302585,0.9492022739776269,0.5902848944455831,0.9432260709161713,0.9122584732340829,False,False,0.058823529411764705,0.5882352941176471,2.0,False
2,article_block,active,0.8965706950302585,0.9492022739776269,0.5555555555555556,1.0,1.0,True,False,0.05555555555555555,0.5,1.0,False
2,unilateral,fixed_schema,0.501024800163968,0.9716130354580857,0.35294117647058826,1.0,1.0,True,False,0.029411764705882353,0.3235294117647059,87.0,False
2,bilateral,fixed_schema,0.501024800163968,0.9716130354580857,0.29514244722279154,0.9716130354580857,0.9122584732340829,True,False,0.029411764705882353,0.29411764705882354,87.0,False
2,article_block,fixed_schema,0.501024800163968,0.9716130354580857,0.29411764705882354,1.0,1.0,True,False,0.029411764705882353,0.2647058823529412,87.0,False
3,unilateral,active,0.7925882442054235,0.9230230268141192,0.5047513462147608,0.9592968007602155,0.9253774680603949,True,False,0.045454545454545456,0.5,1.0,False
3,bilateral,active,0.7925882442054235,0.9230230268141192,0.3869047619047619,0.9583333333333334,0.9027777777777778,True,False,0.047619047619047616,0.38095238095238093,2.0,False
3,article_block,active,0.7925882442054235,0.9230230268141192,0.4090909090909091,1.0,1.0,True,False,0.045454545454545456,0.36363636363636365,1.0,False
3,unilateral,fixed_schema,0.4446226735786522,0.9568177955298717,0.2708421857737741,0.9781592589445058,0.9253774680603949,True,False,0.024390243902439025,0.2682926829268293,80.0,False
3,bilateral,fixed_schema,0.4446226735786522,0.9568177955298717,0.19817073170731708,0.9786585365853658,0.9027777777777778,True,False,0.024390243902439025,0.1951219512195122,80.0,False
3,article_block,fixed_schema,0.4446226735786522,0.9568177955298717,0.21951219512195122,1.0,1.0,True,False,0.024390243902439025,0.1951219512195122,80.0,False
4,unilateral,active,0.875,1.0,0.8333333333333334,1.0,1.0,True,False,0.0,0.8333333333333334,0.0,False
4,bilateral,active,0.875,1.0,0.34782608695652173,1.0,1.0,True,False,0.0,0.34782608695652173,1.0,False
4,article_block,active,0.875,1.0,0.2916666666666667,1.0,1.0,True,False,0.0,0.2916666666666667,0.0,False
4,unilateral,fixed_schema,0.4666666666666667,1.0,0.4444444444444444,1.0,1.0,True,False,0.0,0.4444444444444444,76.0,False
4,bilateral,fixed_schema,0.4666666666666667,1.0,0.17777777777777778,1.0,1.0,True,False,0.0,0.17777777777777778,76.0,False
4,article_block,fixed_schema,0.4666666666666667,1.0,0.15555555555555556,1.0,1.0,True,False,0.0,0.15555555555555556,76.0,False
5,unilateral,active,0.7058823529411765,1.0,0.8,1.0,1.0,False,True,0.06666666666666667,0.7333333333333333,2.0,False
5,bilateral,active,0.7058823529411765,1.0,0.6428571428571429,1.0,1.0,True,False,0.0,0.6428571428571429,3.0,False
5,article_block,active,0.7058823529411765,1.0,0.5,1.0,1.0,True,False,0.0,0.5,3.0,False
5,unilateral,fixed_schema,0.375,1.0,0.375,1.0,1.0,True,False,0.03125,0.34375,89.0,False
5,bilateral,fixed_schema,0.375,1.0,0.28125,1.0,1.0,True,False,0.0,0.28125,89.0,False
5,article_block,fixed_schema,0.375,1.0,0.21875,1.0,1.0,True,False,0.0,0.21875,89.0,False
6,unilateral,active,0.7777777777777778,1.0,0.7222222222222222,1.0,1.0,True,False,0.05555555555555555,0.6666666666666666,1.0,False
6,bilateral,active,0.7777777777777778,1.0,0.375,1.0,1.0,True,False,0.0625,0.3125,3.0,False
6,article_block,active,0.7777777777777778,1.0,0.625,1.0,1.0,True,False,0.125,0.5,3.0,False
6,unilateral,fixed_schema,0.4,1.0,0.37142857142857144,1.0,1.0,True,False,0.02857142857142857,0.34285714285714286,86.0,False
6,bilateral,fixed_schema,0.4,1.0,0.17142857142857143,1.0,1.0,True,False,0.02857142857142857,0.14285714285714285,86.0,False
6,article_block,fixed_schema,0.4,1.0,0.2857142857142857,1.0,1.0,True,False,0.05714285714285714,0.22857142857142856,86.0,False
7,unilateral,active,0.6306904801388117,0.7735476229959546,0.4611797079785049,0.8611797079785048,0.7686328466308415,True,False,0.15,0.45,1.0,False
7,bilateral,active,0.6306904801388117,0.7735476229959546,0.29534740725558517,0.8247591719614675,0.6276132404181185,True,False,0.17647058823529413,0.29411764705882354,4.0,False
7,article_block,active,0.6306904801388117,0.7735476229959546,0.31013441181125756,0.9601344118112575,0.8860983194607358,True,False,0.05,0.3,1.0,False
7,unilateral,fixed_schema,0.34853947586618544,0.8748552653398697,0.24272616209394995,0.9269366884097394,0.7686328466308415,True,False,0.07894736842105263,0.23684210526315788,83.0,False
7,bilateral,fixed_schema,0.34853947586618544,0.8748552653398697,0.13212910324591967,0.921602787456446,0.6276132404181185,True,False,0.07894736842105263,0.13157894736842105,83.0,False
7,article_block,fixed_schema,0.34853947586618544,0.8748552653398697,0.1632286377953987,0.9790181114796092,0.8860983194607358,True,False,0.02631578947368421,0.15789473684210525,83.0,False
8,unilateral,active,0.7604529616724739,0.9479529616724739,0.6778164924506388,0.9444831591173055,0.9242952169781439,False,False,0.2,0.5333333333333333,1.0,False
8,bilateral,active,0.7604529616724739,0.9479529616724739,0.75,1.0,1.0,True,False,0.16666666666666666,0.5833333333333334,4.0,False
8,article_block,active,0.7604529616724739,0.9479529616724739,0.4666666666666667,1.0,1.0,True,False,0.13333333333333333,0.3333333333333333,1.0,False
8,unilateral,fixed_schema,0.38022648083623695,0.9739764808362369,0.31772648083623695,0.9739764808362369,0.9242952169781439,True,False,0.09375,0.25,89.0,False
8,bilateral,fixed_schema,0.38022648083623695,0.9739764808362369,0.28125,1.0,1.0,True,False,0.0625,0.21875,89.0,False
8,article_block,fixed_schema,0.38022648083623695,0.9739764808362369,0.21875,1.0,1.0,True,False,0.0625,0.15625,89.0,False
9,unilateral,active,0.7272727272727273,1.0,0.7,1.0,1.0,True,False,0.0,0.7,1.0,False
9,bilateral,active,0.7272727272727273,1.0,0.5555555555555556,1.0,1.0,True,False,0.0,0.5555555555555556,2.0,False
9,article_block,active,0.7272727272727273,1.0,0.5555555555555556,1.0,1.0,True,False,0.0,0.5555555555555556,2.0,False
9,unilateral,fixed_schema,0.26666666666666666,1.0,0.23333333333333334,1.0,1.0,True,False,0.0,0.23333333333333334,91.0,False
9,bilateral,fixed_schema,0.26666666666666666,1.0,0.16666666666666666,1.0,1.0,True,False,0.0,0.16666666666666666,91.0,False
9,article_block,fixed_schema,0.26666666666666666,1.0,0.16666666666666666,1.0,1.0,True,False,0.0,0.16666666666666666,91.0,False
10,unilateral,active,0.46806039488966317,0.8013937282229966,0.3167247386759582,0.8167247386759582,0.6334494773519164,True,False,0.3,0.2,2.0,False
10,bilateral,active,0.46806039488966317,0.8013937282229966,0.4018583042973287,0.735191637630662,0.6027874564459931,False,False,0.4444444444444444,0.2222222222222222,3.0,False
10,article_block,active,0.46806039488966317,0.8013937282229966,0.4616724738675958,0.7616724738675958,0.6595321055251369,False,True,0.4,0.3,2.0,False
10,unilateral,fixed_schema,0.2808362369337979,0.880836236933798,0.1583623693379791,0.908362369337979,0.6334494773519164,True,False,0.15,0.1,101.0,False
10,bilateral,fixed_schema,0.2808362369337979,0.880836236933798,0.1808362369337979,0.880836236933798,0.6027874564459931,True,False,0.2,0.1,101.0,False
10,article_block,fixed_schema,0.2808362369337979,0.880836236933798,0.2308362369337979,0.880836236933798,0.6595321055251369,True,False,0.2,0.15,101.0,False
11,unilateral,active,0.7125,0.9125,0.4,1.0,1.0,True,False,0.0,0.4,0.0,False
11,bilateral,active,0.7125,0.9125,0.42105263157894735,1.0,1.0,True,False,0.0,0.42105263157894735,1.0,False
11,article_block,active,0.7125,0.9125,0.5294117647058824,1.0,1.0,True,False,0.0,0.5294117647058824,3.0,False
11,unilateral,fixed_schema,0.32386363636363635,0.9602272727272727,0.18181818181818182,1.0,1.0,True,False,0.0,0.18181818181818182,77.0,False
11,bilateral,fixed_schema,0.32386363636363635,0.9602272727272727,0.18181818181818182,1.0,1.0,True,False,0.0,0.18181818181818182,77.0,False
11,article_block,fixed_schema,0.32386363636363635,0.9602272727272727,0.20454545454545456,1.0,1.0,True,False,0.0,0.20454545454545456,77.0,False
12,unilateral,active,0.8,1.0,0.8333333333333334,1.0,1.0,False,True,0.08333333333333333,0.75,2.0,False
12,bilateral,active,0.8,1.0,0.38095238095238093,1.0,1.0,True,False,0.0,0.38095238095238093,5.0,False
12,article_block,active,0.8,1.0,0.625,1.0,1.0,True,False,0.0,0.625,2.0,False
12,unilateral,fixed_schema,0.47619047619047616,1.0,0.47619047619047616,1.0,1.0,True,False,0.047619047619047616,0.42857142857142855,79.0,False
12,bilateral,fixed_schema,0.47619047619047616,1.0,0.19047619047619047,1.0,1.0,True,False,0.0,0.19047619047619047,79.0,False
12,article_block,fixed_schema,0.47619047619047616,1.0,0.35714285714285715,1.0,1.0,True,False,0.0,0.35714285714285715,79.0,False
13,unilateral,active,0.7156296665007467,0.929915380786461,0.3860627177700348,0.9245242562315733,0.8364692218350754,False,False,0.07692307692307693,0.38461538461538464,2.0,False
13,bilateral,active,0.7156296665007467,0.929915380786461,0.38461538461538464,1.0,1.0,True,False,0.0,0.38461538461538464,2.0,False
13,article_block,active,0.7156296665007467,0.929915380786461,0.4166666666666667,1.0,1.0,True,False,0.0,0.4166666666666667,3.0,False
13,unilateral,fixed_schema,0.31308797909407665,0.9693379790940767,0.15683797909407665,0.9693379790940767,0.8364692218350754,True,False,0.03125,0.15625,89.0,False
13,bilateral,fixed_schema,0.31308797909407665,0.9693379790940767,0.15625,1.0,1.0,True,False,0.0,0.15625,89.0,False
13,article_block,fixed_schema,0.31308797909407665,0.9693379790940767,0.15625,1.0,1.0,True,False,0.0,0.15625,89.0,False
14,unilateral,active,0.2,1.0,0.0,1.0,,True,False,0.0,0.0,1.0,False
14,bilateral,active,0.2,1.0,0.25,1.0,1.0,False,True,0.25,0.0,1.0,False
14,article_block,active,0.2,1.0,0.0,1.0,,True,False,0.0,0.0,3.0,False
14,unilateral,fixed_schema,0.1,1.0,0.0,1.0,,True,False,0.0,0.0,111.0,False
14,bilateral,fixed_schema,0.1,1.0,0.1,1.0,1.0,True,False,0.1,0.0,111.0,False
14,article_block,fixed_schema,0.1,1.0,0.0,1.0,,True,False,0.0,0.0,111.0,False
15,unilateral,active,0.8235294117647058,1.0,0.5,1.0,1.0,True,False,0.0625,0.4375,1.0,False
15,bilateral,active,0.8235294117647058,1.0,0.25,1.0,1.0,True,False,0.0625,0.1875,1.0,False
15,article_block,active,0.8235294117647058,1.0,0.35294117647058826,1.0,1.0,True,False,0.0,0.35294117647058826,0.0,False
15,unilateral,fixed_schema,0.4117647058823529,1.0,0.23529411764705882,1.0,1.0,True,False,0.029411764705882353,0.20588235294117646,87.0,False
15,bilateral,fixed_schema,0.4117647058823529,1.0,0.11764705882352941,1.0,1.0,True,False,0.029411764705882353,0.08823529411764706,87.0,False
15,article_block,fixed_schema,0.4117647058823529,1.0,0.17647058823529413,1.0,1.0,True,False,0.0,0.17647058823529413,87.0,False
16,unilateral,active,0.9411764705882353,1.0,0.7647058823529411,1.0,1.0,True,False,0.058823529411764705,0.7058823529411765,0.0,False
16,bilateral,active,0.9411764705882353,1.0,0.5625,1.0,1.0,True,False,0.0,0.5625,1.0,False
16,article_block,active,0.9411764705882353,1.0,0.5882352941176471,1.0,1.0,True,False,0.058823529411764705,0.5294117647058824,0.0,False
16,unilateral,fixed_schema,0.5333333333333333,1.0,0.43333333333333335,1.0,1.0,True,False,0.03333333333333333,0.4,91.0,False
16,bilateral,fixed_schema,0.5333333333333333,1.0,0.3,1.0,1.0,True,False,0.0,0.3,91.0,False
16,article_block,fixed_schema,0.5333333333333333,1.0,0.3333333333333333,1.0,1.0,True,False,0.03333333333333333,0.3,91.0,False
17,unilateral,active,0.8407789945246391,0.8407789945246391,0.5550647088103534,0.8407789945246391,0.7770905923344948,True,False,0.2857142857142857,0.42857142857142855,0.0,False
17,bilateral,active,0.8407789945246391,0.8407789945246391,0.4184088269454123,0.9184088269454124,0.8368176538908246,True,False,0.08333333333333333,0.4166666666666667,2.0,False
17,article_block,active,0.8407789945246391,0.8407789945246391,0.5625,0.8958333333333334,0.84375,True,False,0.16666666666666666,0.5,2.0,False
17,unilateral,fixed_schema,0.3269696089818041,0.9380807200929152,0.215858497870693,0.9380807200929152,0.7770905923344948,True,False,0.1111111111111111,0.16666666666666666,85.0,False
17,bilateral,fixed_schema,0.3269696089818041,0.9380807200929152,0.1394696089818041,0.9728029423151374,0.8368176538908246,True,False,0.027777777777777776,0.1388888888888889,85.0,False
17,article_block,fixed_schema,0.3269696089818041,0.9380807200929152,0.1875,0.9652777777777778,0.84375,True,False,0.05555555555555555,0.16666666666666666,85.0,False
18,unilateral,active,0.8064516129032258,1.0,0.8,1.0,1.0,True,False,0.0,0.8,1.0,False
18,bilateral,active,0.8064516129032258,1.0,0.4482758620689655,1.0,1.0,True,False,0.034482758620689655,0.41379310344827586,2.0,False
18,article_block,active,0.8064516129032258,1.0,0.3225806451612903,1.0,1.0,True,False,0.0,0.3225806451612903,0.0,False
18,unilateral,fixed_schema,0.5555555555555556,1.0,0.5333333333333333,1.0,1.0,True,False,0.0,0.5333333333333333,76.0,False
18,bilateral,fixed_schema,0.5555555555555556,1.0,0.28888888888888886,1.0,1.0,True,False,0.022222222222222223,0.26666666666666666,76.0,False
18,article_block,fixed_schema,0.5555555555555556,1.0,0.2222222222222222,1.0,1.0,True,False,0.0,0.2222222222222222,76.0,False
19,unilateral,active,0.7222222222222222,1.0,0.2777777777777778,1.0,1.0,True,False,0.0,0.2777777777777778,0.0,False
19,bilateral,active,0.7222222222222222,1.0,0.375,1.0,1.0,True,False,0.0625,0.3125,2.0,False
19,article_block,active,0.7222222222222222,1.0,0.375,1.0,1.0,True,False,0.0625,0.3125,2.0,False
19,unilateral,fixed_schema,0.37142857142857144,1.0,0.14285714285714285,1.0,1.0,True,False,0.0,0.14285714285714285,86.0,False
19,bilateral,fixed_schema,0.37142857142857144,1.0,0.17142857142857143,1.0,1.0,True,False,0.02857142857142857,0.14285714285714285,86.0,False
19,article_block,fixed_schema,0.37142857142857144,1.0,0.17142857142857143,1.0,1.0,True,False,0.02857142857142857,0.14285714285714285,86.0,False
20,unilateral,active,1.0,1.0,0.4,1.0,1.0,True,False,0.0,0.4,0.0,False
20,bilateral,active,1.0,1.0,0.6666666666666666,1.0,1.0,True,False,0.0,0.6666666666666666,0.0,False
20,article_block,active,1.0,1.0,0.6,1.0,1.0,True,False,0.0,0.6,0.0,False
20,unilateral,fixed_schema,0.4411764705882353,1.0,0.17647058823529413,1.0,1.0,True,False,0.0,0.17647058823529413,87.0,False
20,bilateral,fixed_schema,0.4411764705882353,1.0,0.29411764705882354,1.0,1.0,True,False,0.0,0.29411764705882354,87.0,False
20,article_block,fixed_schema,0.4411764705882353,1.0,0.2647058823529412,1.0,1.0,True,False,0.0,0.2647058823529412,87.0,False
21,unilateral,active,0.7211805555555555,0.9989583333333333,0.5294117647058824,1.0,1.0,True,False,0.058823529411764705,0.47058823529411764,1.0,False
21,bilateral,active,0.7211805555555555,0.9989583333333333,0.4654166666666667,0.9987499999999999,0.9973214285714286,False,False,0.13333333333333333,0.3333333333333333,3.0,False
21,article_block,active,0.7211805555555555,0.9989583333333333,0.2,1.0,1.0,True,False,0.06666666666666667,0.13333333333333333,3.0,False
21,unilateral,fixed_schema,0.37089285714285714,0.9994642857142858,0.2571428571428571,1.0,1.0,True,False,0.02857142857142857,0.22857142857142856,86.0,False
21,bilateral,fixed_schema,0.37089285714285714,0.9994642857142858,0.19946428571428573,0.9994642857142858,0.9973214285714286,True,False,0.05714285714285714,0.14285714285714285,86.0,False
21,article_block,fixed_schema,0.37089285714285714,0.9994642857142858,0.08571428571428572,1.0,1.0,True,False,0.02857142857142857,0.05714285714285714,86.0,False
22,unilateral,active,0.5830450472872075,0.7259021901443504,0.44018790443006467,0.7259021901443504,0.6162630662020906,True,False,0.2857142857142857,0.42857142857142855,1.0,False
22,bilateral,active,0.5830450472872075,0.7259021901443504,0.16666666666666666,1.0,1.0,True,False,0.0,0.16666666666666666,2.0,False
22,article_block,active,0.5830450472872075,0.7259021901443504,0.16666666666666666,1.0,1.0,True,False,0.0,0.16666666666666666,2.0,False
22,unilateral,fixed_schema,0.29152252364360376,0.8629510950721752,0.22009395221503233,0.8629510950721752,0.6162630662020906,True,False,0.14285714285714285,0.21428571428571427,107.0,False
22,bilateral,fixed_schema,0.29152252364360376,0.8629510950721752,0.07142857142857142,1.0,1.0,True,False,0.0,0.07142857142857142,107.0,False
22,article_block,fixed_schema,0.29152252364360376,0.8629510950721752,0.07142857142857142,1.0,1.0,True,False,0.0,0.07142857142857142,107.0,False
23,unilateral,active,0.5803571428571429,0.7232142857142857,0.5714285714285714,0.8571428571428571,0.8,True,False,0.14285714285714285,0.5714285714285714,0.0,False
23,bilateral,active,0.5803571428571429,0.7232142857142857,0.29464285714285715,0.8660714285714286,0.6875,True,False,0.14285714285714285,0.2857142857142857,0.0,False
23,article_block,active,0.5803571428571429,0.7232142857142857,0.17708333333333334,0.84375,0.53125,True,False,0.16666666666666666,0.16666666666666666,1.0,False
23,unilateral,fixed_schema,0.40625,0.80625,0.4,0.9,0.8,True,False,0.1,0.4,111.0,False
23,bilateral,fixed_schema,0.40625,0.80625,0.20625,0.90625,0.6875,True,False,0.1,0.2,111.0,False
23,article_block,fixed_schema,0.40625,0.80625,0.10625,0.90625,0.53125,True,False,0.1,0.1,111.0,False
24,unilateral,active,0.5978457518091664,0.9055380595014741,0.6761363636363636,0.9488636363636364,0.9296875,False,True,0.09090909090909091,0.6363636363636364,2.0,False
24,bilateral,active,0.5978457518091664,0.9055380595014741,0.36363636363636365,1.0,1.0,True,False,0.0,0.36363636363636365,2.0,False
24,article_block,active,0.5978457518091664,0.9055380595014741,0.3,1.0,1.0,True,False,0.0,0.3,3.0,False
24,unilateral,fixed_schema,0.23551499313694435,0.9627877204096716,0.22537878787878787,0.9829545454545454,0.9296875,True,False,0.030303030303030304,0.21212121212121213,88.0,False
24,bilateral,fixed_schema,0.23551499313694435,0.9627877204096716,0.12121212121212122,1.0,1.0,True,False,0.0,0.12121212121212122,88.0,False
24,article_block,fixed_schema,0.23551499313694435,0.9627877204096716,0.09090909090909091,1.0,1.0,True,False,0.0,0.09090909090909091,88.0,False
25,unilateral,active,1.0,1.0,1.0,1.0,1.0,True,False,0.0,1.0,0.0,False
25,bilateral,active,1.0,1.0,0.6,1.0,1.0,True,False,0.0,0.6,0.0,False
25,article_block,active,1.0,1.0,0.9,1.0,1.0,True,False,0.0,0.9,0.0,False
25,unilateral,fixed_schema,0.5555555555555556,1.0,0.5555555555555556,1.0,1.0,True,False,0.0,0.5555555555555556,103.0,False
25,bilateral,fixed_schema,0.5555555555555556,1.0,0.3333333333333333,1.0,1.0,True,False,0.0,0.3333333333333333,103.0,False
25,article_block,fixed_schema,0.5555555555555556,1.0,0.5,1.0,1.0,True,False,0.0,0.5,103.0,False
26,unilateral,active,0.7898559491547297,0.9009670602658408,0.4224537037037037,0.9409722222222222,0.8774038461538461,True,False,0.07407407407407407,0.4074074074074074,0.0,False
26,bilateral,active,0.7898559491547297,0.9009670602658408,0.45499419279907083,0.9966608594657376,0.9927146024707,True,False,0.041666666666666664,0.4166666666666667,3.0,False
26,article_block,active,0.7898559491547297,0.9009670602658408,0.28,1.0,1.0,True,False,0.0,0.28,2.0,False
26,unilateral,fixed_schema,0.4739135694928378,0.9405802361595044,0.2534722222222222,0.9645833333333333,0.8774038461538461,True,False,0.044444444444444446,0.24444444444444444,76.0,False
26,bilateral,fixed_schema,0.4739135694928378,0.9405802361595044,0.24266356949283777,0.9982191250483933,0.9927146024707,True,False,0.022222222222222223,0.2222222222222222,76.0,False
26,article_block,fixed_schema,0.4739135694928378,0.9405802361595044,0.15555555555555556,1.0,1.0,True,False,0.0,0.15555555555555556,76.0,False
27,unilateral,active,1.0,1.0,1.0,1.0,1.0,True,False,0.0,1.0,0.0,False
27,bilateral,active,1.0,1.0,0.5,1.0,1.0,True,False,0.0,0.5,0.0,False
27,article_block,active,1.0,1.0,0.8333333333333334,1.0,1.0,True,False,0.0,0.8333333333333334,0.0,False
27,unilateral,fixed_schema,0.5217391304347826,1.0,0.5217391304347826,1.0,1.0,True,False,0.0,0.5217391304347826,98.0,False
27,bilateral,fixed_schema,0.5217391304347826,1.0,0.2608695652173913,1.0,1.0,True,False,0.0,0.2608695652173913,98.0,False
27,article_block,fixed_schema,0.5217391304347826,1.0,0.43478260869565216,1.0,1.0,True,False,0.0,0.43478260869565216,98.0,False
28,unilateral,active,0.5513950092232015,0.7278655974584956,0.4808362369337979,0.8926009428161509,0.8174216027874565,True,False,0.17647058823529413,0.4117647058823529,0.0,False
28,bilateral,active,0.5513950092232015,0.7278655974584956,0.4449975111996018,0.8021403683424589,0.6922183507549362,True,False,0.21428571428571427,0.42857142857142855,3.0,False
28,article_block,active,0.5513950092232015,0.7278655974584956,0.25,1.0,1.0,True,False,0.0,0.25,5.0,False
28,unilateral,fixed_schema,0.2929285986498258,0.8554285986498258,0.25544425087108014,0.9429442508710801,0.8174216027874565,True,False,0.09375,0.21875,89.0,False
28,bilateral,fixed_schema,0.2929285986498258,0.8554285986498258,0.1946864111498258,0.9134364111498258,0.6922183507549362,True,False,0.09375,0.1875,89.0,False
28,article_block,fixed_schema,0.2929285986498258,0.8554285986498258,0.09375,1.0,1.0,True,False,0.0,0.09375,89.0,False
29,unilateral,active,0.6672473867595818,0.8339140534262485,0.6006968641114983,0.8006968641114982,0.7508710801393729,False,False,0.4,0.4,1.0,False
29,bilateral,active,0.6672473867595818,0.8339140534262485,0.4,1.0,1.0,True,False,0.2,0.2,1.0,False
29,article_block,active,0.6672473867595818,0.8339140534262485,0.20069686411149826,0.8006968641114982,0.5017421602787456,False,False,0.2,0.2,1.0,False
29,unilateral,fixed_schema,0.23549907767985243,0.9413814306210289,0.17667554826808773,0.9413814306210289,0.7508710801393729,True,False,0.11764705882352941,0.11764705882352941,104.0,False
29,bilateral,fixed_schema,0.23549907767985243,0.9413814306210289,0.11764705882352941,1.0,1.0,True,False,0.058823529411764705,0.058823529411764705,104.0,False
29,article_block,fixed_schema,0.23549907767985243,0.9413814306210289,0.05902848944455831,0.9413814306210289,0.5017421602787456,True,False,0.058823529411764705,0.058823529411764705,104.0,False
30,unilateral,active,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,True,False,0.0,0.6666666666666666,0.0,False
30,bilateral,active,0.8333333333333334,1.0,0.5,1.0,1.0,True,False,0.0,0.5,0.0,False
30,article_block,active,0.8333333333333334,1.0,0.2727272727272727,1.0,1.0,True,False,0.0,0.2727272727272727,1.0,False
30,unilateral,fixed_schema,0.3333333333333333,1.0,0.26666666666666666,1.0,1.0,True,False,0.0,0.26666666666666666,91.0,False
30,bilateral,fixed_schema,0.3333333333333333,1.0,0.2,1.0,1.0,True,False,0.0,0.2,91.0,False
30,article_block,fixed_schema,0.3333333333333333,1.0,0.1,1.0,1.0,True,False,0.0,0.1,91.0,False
31,unilateral,active,0.8,1.0,0.76,1.0,1.0,True,False,0.0,0.76,0.0,False
31,bilateral,active,0.8,1.0,0.375,1.0,1.0,True,False,0.0,0.375,1.0,False
31,article_block,active,0.8,1.0,0.375,1.0,1.0,True,False,0.0,0.375,1.0,False
31,unilateral,fixed_schema,0.5405405405405406,1.0,0.5135135135135135,1.0,1.0,True,False,0.0,0.5135135135135135,84.0,False
31,bilateral,fixed_schema,0.5405405405405406,1.0,0.24324324324324326,1.0,1.0,True,False,0.0,0.24324324324324326,84.0,False
31,article_block,fixed_schema,0.5405405405405406,1.0,0.24324324324324326,1.0,1.0,True,False,0.0,0.24324324324324326,84.0,False
32,unilateral,active,0.6924651567944251,0.9424651567944251,0.3125,1.0,1.0,True,False,0.0625,0.25,0.0,False
32,bilateral,active,0.6924651567944251,0.9424651567944251,0.5,1.0,1.0,True,False,0.0,0.5,4.0,False
32,article_block,active,0.6924651567944251,0.9424651567944251,0.46153846153846156,1.0,1.0,True,False,0.07692307692307693,0.38461538461538464,3.0,False
32,unilateral,fixed_schema,0.3956943753111001,0.9671229467396715,0.17857142857142858,1.0,1.0,True,False,0.03571428571428571,0.14285714285714285,93.0,False
32,bilateral,fixed_schema,0.3956943753111001,0.9671229467396715,0.21428571428571427,1.0,1.0,True,False,0.0,0.21428571428571427,93.0,False
32,article_block,fixed_schema,0.3956943753111001,0.9671229467396715,0.21428571428571427,1.0,1.0,True,False,0.03571428571428571,0.17857142857142858,93.0,False
33,unilateral,active,1.0,1.0,0.6666666666666666,1.0,1.0,True,False,0.0,0.6666666666666666,0.0,False
33,bilateral,active,1.0,1.0,0.16666666666666666,1.0,1.0,True,False,0.0,0.16666666666666666,0.0,False
33,article_block,active,1.0,1.0,0.3333333333333333,1.0,1.0,True,False,0.0,0.3333333333333333,0.0,False
33,unilateral,fixed_schema,0.6666666666666666,1.0,0.4444444444444444,1.0,1.0,True,False,0.0,0.4444444444444444,103.0,False
33,bilateral,fixed_schema,0.6666666666666666,1.0,0.1111111111111111,1.0,1.0,True,False,0.0,0.1111111111111111,103.0,False
33,article_block,fixed_schema,0.6666666666666666,1.0,0.2222222222222222,1.0,1.0,True,False,0.0,0.2222222222222222,103.0,False
34,unilateral,active,0.5378252032520324,0.8711585365853658,0.5388367729831145,0.923452157598499,0.875609756097561,False,False,0.15384615384615385,0.46153846153846156,2.0,False
34,bilateral,active,0.5378252032520324,0.8711585365853658,0.2727272727272727,1.0,1.0,True,False,0.09090909090909091,0.18181818181818182,4.0,False
34,article_block,active,0.5378252032520324,0.8711585365853658,0.2784090909090909,0.9147727272727273,0.765625,True,False,0.09090909090909091,0.2727272727272727,4.0,False
