sample_id,article_group,view,mask_fraction,replicate,distance_threshold,rule,eligible_pairs,reference_close_pairs,accepted_pairs,contradictory_pairs,retained_reference_close_pairs,point_defined_pairs
l225-s1-ma-2007,article:l225,material_identity,0.75,0,0.5,coverage_0.5,118,22,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,0,0.5,coverage_0.75,118,22,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.1,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.1,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.1,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.1,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.2,reported_point,118,0,3,3,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.2,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.2,coverage_0.5,118,0,3,3,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.2,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.3,reported_point,118,1,3,2,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.3,interval_upper,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.3,coverage_0.5,118,1,3,2,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.3,coverage_0.75,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.4,reported_point,118,1,8,7,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.4,interval_upper,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.4,coverage_0.5,118,1,8,7,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.4,coverage_0.75,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.5,reported_point,118,4,11,7,4,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.5,interval_upper,118,4,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.5,coverage_0.5,118,4,11,7,4,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,0,0.5,coverage_0.75,118,4,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.1,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.1,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.1,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.1,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.2,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.2,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.2,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.2,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.3,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.3,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.3,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.3,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.4,reported_point,118,2,2,0,2,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.4,interval_upper,118,2,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.4,coverage_0.5,118,2,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.4,coverage_0.75,118,2,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.5,reported_point,118,11,8,2,6,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.5,interval_upper,118,11,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.5,coverage_0.5,118,11,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,0,0.5,coverage_0.75,118,11,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.1,reported_point,118,21,21,0,21,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.1,interval_upper,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.1,coverage_0.5,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.1,coverage_0.75,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.2,reported_point,118,21,21,0,21,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.2,interval_upper,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.2,coverage_0.5,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.2,coverage_0.75,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.3,reported_point,118,21,21,0,21,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.3,interval_upper,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.3,coverage_0.5,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.3,coverage_0.75,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.4,reported_point,118,21,21,0,21,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.4,interval_upper,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.4,coverage_0.5,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.4,coverage_0.75,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.5,reported_point,118,22,22,0,22,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.5,interval_upper,118,22,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.5,coverage_0.5,118,22,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,1,0.5,coverage_0.75,118,22,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.1,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.1,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.1,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.1,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.2,reported_point,118,0,1,1,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.2,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.2,coverage_0.5,118,0,1,1,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.2,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.3,reported_point,118,1,1,0,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.3,interval_upper,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.3,coverage_0.5,118,1,1,0,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.3,coverage_0.75,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.4,reported_point,118,1,1,0,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.4,interval_upper,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.4,coverage_0.5,118,1,1,0,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.4,coverage_0.75,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.5,reported_point,118,4,3,1,2,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.5,interval_upper,118,4,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.5,coverage_0.5,118,4,3,1,2,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,1,0.5,coverage_0.75,118,4,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.1,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.1,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.1,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.1,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.2,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.2,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.2,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.2,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.3,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.3,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.3,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.3,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.4,reported_point,118,2,1,1,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.4,interval_upper,118,2,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.4,coverage_0.5,118,2,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.4,coverage_0.75,118,2,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.5,reported_point,118,11,9,0,9,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.5,interval_upper,118,11,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.5,coverage_0.5,118,11,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,1,0.5,coverage_0.75,118,11,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.1,reported_point,118,21,21,0,21,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.1,interval_upper,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.1,coverage_0.5,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.1,coverage_0.75,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.2,reported_point,118,21,21,0,21,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.2,interval_upper,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.2,coverage_0.5,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.2,coverage_0.75,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.3,reported_point,118,21,21,0,21,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.3,interval_upper,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.3,coverage_0.5,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.3,coverage_0.75,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.4,reported_point,118,21,21,0,21,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.4,interval_upper,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.4,coverage_0.5,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.4,coverage_0.75,118,21,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.5,reported_point,118,22,22,0,22,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.5,interval_upper,118,22,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.5,coverage_0.5,118,22,0,0,0,118
l225-s1-ma-2007,article:l225,material_identity,0.75,2,0.5,coverage_0.75,118,22,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.1,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.1,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.1,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.1,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.2,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.2,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.2,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.2,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.3,reported_point,118,1,1,0,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.3,interval_upper,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.3,coverage_0.5,118,1,1,0,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.3,coverage_0.75,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.4,reported_point,118,1,1,0,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.4,interval_upper,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.4,coverage_0.5,118,1,1,0,1,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.4,coverage_0.75,118,1,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.5,reported_point,118,4,3,0,3,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.5,interval_upper,118,4,0,0,0,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.5,coverage_0.5,118,4,3,0,3,118
l225-s1-ma-2007,article:l225,experimental_protocol,0.75,2,0.5,coverage_0.75,118,4,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.1,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.1,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.1,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.1,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.2,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.2,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.2,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.2,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.3,reported_point,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.3,interval_upper,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.3,coverage_0.5,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.3,coverage_0.75,118,0,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.4,reported_point,118,2,2,0,2,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.4,interval_upper,118,2,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.4,coverage_0.5,118,2,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.4,coverage_0.75,118,2,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.5,reported_point,118,11,6,0,6,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.5,interval_upper,118,11,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.5,coverage_0.5,118,11,0,0,0,118
l225-s1-ma-2007,article:l225,balanced_instance,0.75,2,0.5,coverage_0.75,118,11,0,0,0,118
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.1,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.1,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.1,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.1,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.2,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.2,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.2,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.2,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.3,reported_point,119,1,1,0,1,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.3,interval_upper,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.3,coverage_0.5,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.3,coverage_0.75,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.4,reported_point,119,3,3,0,3,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.4,interval_upper,119,3,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.4,coverage_0.5,119,3,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.4,coverage_0.75,119,3,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.5,reported_point,119,4,4,0,4,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.5,interval_upper,119,4,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.5,coverage_0.5,119,4,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,0,0.5,coverage_0.75,119,4,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.1,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.1,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.1,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.1,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.2,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.2,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.2,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.2,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.3,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.3,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.3,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.3,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.4,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.4,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.4,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.4,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.5,reported_point,119,1,1,0,1,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.5,interval_upper,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.5,coverage_0.5,119,1,1,0,1,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,0,0.5,coverage_0.75,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.1,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.1,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.1,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.1,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.2,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.2,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.2,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.2,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.3,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.3,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.3,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.3,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.4,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.4,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.4,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.4,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.5,reported_point,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.5,interval_upper,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.5,coverage_0.5,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,0,0.5,coverage_0.75,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.1,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.1,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.1,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.1,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.2,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.2,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.2,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.2,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.3,reported_point,119,1,1,0,1,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.3,interval_upper,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.3,coverage_0.5,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.3,coverage_0.75,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.4,reported_point,119,3,3,0,3,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.4,interval_upper,119,3,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.4,coverage_0.5,119,3,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.4,coverage_0.75,119,3,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.5,reported_point,119,4,4,0,4,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.5,interval_upper,119,4,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.5,coverage_0.5,119,4,0,0,0,119
l196-s4-petersson-2006,article:l196,material_identity,0.25,1,0.5,coverage_0.75,119,4,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.1,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.1,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.1,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.1,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.2,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.2,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.2,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.2,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.3,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.3,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.3,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.3,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.4,reported_point,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.4,interval_upper,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.4,coverage_0.5,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.4,coverage_0.75,119,0,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.5,reported_point,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.5,interval_upper,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.5,coverage_0.5,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,experimental_protocol,0.25,1,0.5,coverage_0.75,119,1,0,0,0,119
l196-s4-petersson-2006,article:l196,balanced_instance,0.25,1,0.1,reported_point,119,0,0,0,0,119
